Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Boya-değişen;Log_Fiyat
540000.0;Peugeot;208;1.0 VTi Access;2013.0;136.000 km;Düz;50 lt;Beyaz;999 cc;69 hp;Hatchback/5;Belirtilmemiş;13.199326270390594
690000.0;Peugeot;301;1.6 HDi Active;2017.0;159.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;3 boyalı;13.444448325847754
480000.0;Peugeot;508;1.6 VTi Active;2011.0;340.000 km;Yarı Otomatik;72 lt;Gri;1598 cc;122 hp;Sedan;2 değişen, 2 boyalı;13.081543466215237
455000.0;Peugeot;206;1.4 Feline;2006.0;175.000 km;Düz;50 lt;Beyaz;1360 cc;76 hp;Hatchback/5;1 değişen;13.02805489573287
1390000.0;Peugeot;208;1.2 PureTech Allure Selection;2023.0;9.200 km;Otomatik;44 lt;Gri;1199 cc;132 hp;Hatchback/5;Tamamı orjinal;14.144815024531075
350000.0;Peugeot;307;1.4 Comfort;2006.0;273.000 km;Düz;60 lt;Gri;1360 cc;89 hp;Hatchback/5;1 değişen, 2 boyalı;12.765691290604371
495000.0;Peugeot;301;1.6 HDi Active;2017.0;255.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;4 değişen, 7 boyalı;13.112315061750808
290000.0;Peugeot;206;1.4 X-Design;2005.0;375.000 km;Düz;50 lt;Beyaz;1360 cc;76 hp;Hatchback/5;2 değişen;12.577639650232573
250000.0;Peugeot;307;1.4 HDi XR;2004.0;305.000 km;Düz;60 lt;Kırmızı;1398 cc;69 hp;Hatchback/5;3 boyalı;12.429220196836383
470000.0;Peugeot;207;1.4 HDi Comfort;2008.0;300.000 km;Düz;50 lt;Beyaz;1398 cc;71 hp;Hatchback/5;Tamamı orjinal;13.060490101343552
520000.0;Peugeot;107;1.0 Urban Move;2011.0;131.000 km;Yarı Otomatik;35 lt;Gri;998 cc;69 hp;Hatchback/5;1 değişen, 5 boyalı;13.161586013632684
618000.0;Peugeot;508;1.6 e-HDi Active;2012.0;270.000 km;Yarı Otomatik;72 lt;Siyah;1560 cc;114 hp;Sedan;2 değişen, 2 boyalı;13.334245354561496
418000.0;Peugeot;307;1.6 XR;2004.0;212.000 km;Düz;60 lt;Beyaz;1587 cc;110 hp;Hatchback/5;Tamamı orjinal;12.94323910384853
345000.0;Peugeot;206;1.4 X-Line;2005.0;185.200 km;Otomatik;50 lt;Gri;1360 cc;76 hp;Hatchback/5;3 değişen, 5 boyalı;12.75130259456002
405000.0;Peugeot;206+;1.4 HDi Comfort;2010.0;200.000 km;Düz;50 lt;Siyah;1398 cc;71 hp;Hatchback/5;2 boyalı;12.91164481522143
655000.0;Peugeot;301;1.6 HDi Active;2016.0;178.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;Belirtilmemiş;13.39239204133378
265000.0;Peugeot;206;1.4 HDi Desire;2005.0;295.177 km;Düz;50 lt;Gri;1398 cc;71 hp;Hatchback/5;2 değişen, 1 boyalı;12.487488878546145
1265000.0;Peugeot;308;1.5 BlueHDI Style Tech;2020.0;60.886 km;Otomatik;53 lt;Beyaz;1499 cc;132 hp;Hatchback/5;Tamamı orjinal;14.05058347065728
330000.0;Peugeot;206;1.4 Executive;2008.0;150.000 km;Düz;LPG & Benzin;Siyah;;;Sedan;1 değişen, 3 boyalı;12.706850963741102
1500000.0;Peugeot;508;1.5 BlueHDI Allure;2020.0;153.000 km;Otomatik;55 lt;Gri (metalik);1499 cc;130 hp;Sedan;Tamamı orjinal;14.220976332738882
835000.0;Peugeot;308;1.6 e-HDi Classic Edition Plus;2016.0;171.000 km;Düz;53 lt;Beyaz;1560 cc;116 hp;Hatchback/5;Belirtilmemiş;13.635188201437066
405000.0;Peugeot;206;1.4 HDi Comfort;2011.0;122.000 km;Düz;50 lt;Beyaz;1398 cc;71 hp;Sedan;1 değişen, 3 boyalı;12.91164481522143
410000.0;Peugeot;207;1.4 HDi Premium;2006.0;262.000 km;Düz;50 lt;Mavi (metalik);1398 cc;71 hp;Hatchback/5;2 boyalı;12.923914877701906
250000.0;Peugeot;206;1.4 Comfort;2009.0;180.000 km;Düz;50 lt;Kırmızı;1360 cc;76 hp;Sedan;1 değişen, 12 boyalı;12.429220196836383
420000.0;Peugeot;308;1.6 HDi Comfort;2010.0;278.000 km;Yarı Otomatik;60 lt;Füme;1560 cc;112 hp;Hatchback/5;Tamamı boyalı;12.948012371209098
410000.0;Peugeot;407;1.6 HDi Comfort;2006.0;395.000 km;Düz;66 lt;Gri (Gümüş);1560 cc;112 hp;Sedan;Belirtilmemiş;12.923914877701906
248000.0;Peugeot;206;1.4 HDi X-line;2004.0;310.000 km;Düz;50 lt;Bordo;1398 cc;71 hp;Hatchback/5;Tamamı boyalı;12.421188057397055
400000.0;Peugeot;307;1.4 XR;2004.0;268.000 km;Otomatik;LPG & Benzin;Gri (Gümüş);;;Hatchback/5;3 boyalı;12.899222326086994
670000.0;Peugeot;301;1.5 BlueHDI Active;2019.0;199.300 km;Düz;50 lt;Beyaz;1499 cc;102 hp;Sedan;1 değişen, 2 boyalı;13.415034483903348
575000.0;Peugeot;207;1.4 Envy;2011.0;195.000 km;Düz;50 lt;Beyaz;1360 cc;76 hp;Hatchback/5;1 değişen, 1 boyalı;13.26212705890841
299950.0;Peugeot;307;1.4 HDi Profil;2003.0;242.000 km;Düz;60 lt;Şampanya;1398 cc;69 hp;Hatchback/5;Belirtilmemiş;12.611374406964662
625000.0;Peugeot;508;1.6 e-HDi Active;2012.0;365.000 km;Yarı Otomatik;72 lt;Gri;1560 cc;114 hp;Sedan;Belirtilmemiş;13.345508528717259
550000.0;Peugeot;301;1.6 HDi Active;2014.0;256.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;3 değişen, 5 boyalı;13.217675375388819
600000.0;Peugeot;308;1.6 HDi Active;2011.0;279.000 km;Düz;60 lt;Gri;1560 cc;93 hp;Hatchback/5;Belirtilmemiş;13.304686600863562
580000.0;Peugeot;207;1.4 HDi Trendy;2007.0;286.000 km;Düz;50 lt;Kırmızı;1398 cc;71 hp;Hatchback/5;Belirtilmemiş;13.270785106659046
660000.0;Peugeot;508;1.6 VTi Access;2011.0;232.000 km;Yarı Otomatik;72 lt;Gri (metalik);1598 cc;122 hp;Sedan;3 boyalı;13.399996629152975
650000.0;Peugeot;301;1.6 HDi Active;2014.0;170.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 8 boyalı;13.384729180332174
385000.0;Peugeot;307;1.4 HDi XR;2004.0;255.000 km;Düz;60 lt;Gri (Gümüş);1398 cc;69 hp;Hatchback/5;2 değişen, 4 boyalı;12.861001210669146
460000.0;Peugeot;207;1.4 HDi Trendy;2007.0;232.000 km;Düz;50 lt;Siyah;1398 cc;71 hp;Hatchback/5;2 boyalı;13.038983942375959
520000.0;Peugeot;207;1.4 HDi Comfort;2009.0;196.000 km;Düz;50 lt;Siyah;1398 cc;71 hp;Hatchback/5;1 değişen, 2 boyalı;13.161586013632684
815000.0;Peugeot;301;1.6 HDi Active;2017.0;130.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;Tamamı orjinal;13.610944619216111
350000.0;Peugeot;206;1.4 X-Line;2005.0;293.000 km;Otomatik;50 lt;Mavi (metalik);1360 cc;76 hp;Hatchback/5;12 boyalı;12.765691290604371
580000.0;Peugeot;207;1.4 HDi Trendy;2011.0;248.000 km;Düz;50 lt;Siyah;1360 cc;71 hp;Hatchback/5;Belirtilmemiş;13.270785106659046
385000.0;Peugeot;206+;1.4 Comfort;2010.0;250.000 km;Düz;50 lt;Füme;1360 cc;76 hp;Hatchback/5;1 değişen, 4 boyalı;12.861001210669146
490000.0;Peugeot;207;1.4 VTi Trendy;2008.0;159.000 km;Yarı Otomatik;50 lt;Siyah;1360 cc;91 hp;Hatchback/5;1 değişen, 11 boyalı;13.102162710901053
260000.0;Peugeot;307;1.6 Envy;2004.0;286.000 km;Düz;60 lt;Gri;1587 cc;110 hp;Hatchback/5;Belirtilmemiş;12.468440756144114
1035000.0;Peugeot;308;1.6 BlueHdi Allure;2017.0;113.000 km;Otomatik;53 lt;Kırmızı;1560 cc;122 hp;Hatchback/5;1 değişen, 1 boyalı;13.849912950864715
425000.0;Peugeot;308;1.6 HDi Comfort;2009.0;244.000 km;Düz;Dizel;Gri;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 değişen, 3 boyalı;12.959846800844963
529000.0;Peugeot;208;1.4 HDi Access;2012.0;265.000 km;Düz;50 lt;Gri;1398 cc;69 hp;Hatchback/5;4 boyalı;13.178745601197818
598500.0;Peugeot;208;1.4 HDi Active;2015.0;240.000 km;Düz;Dizel;Beyaz;1201 - 1400 cm3;51 - 75 HP;Hatchback/5;2 boyalı;13.302183474822545
775000.0;Peugeot;208;1.2 PureTech Access;2016.0;103.000 km;Otomatik;Benzin;Beyaz;1200 cm3' e kadar;76 - 100 HP;Hatchback/5;Belirtilmemiş;13.560619598657233
1315000.0;Peugeot;208;1.2 PureTech GT;2021.0;86.459 km;Otomatik;44 lt;Gri;1199 cc;132 hp;Hatchback/5;Tamamı orjinal;14.089347984049986
1199900.0;Peugeot;208;1.2 PureTech Active Prime;2023.0;43.000 km;Otomatik;44 lt;Sarı;1199 cc;101 hp;Hatchback/5;Belirtilmemiş;13.997749611354916
339750.0;Peugeot;208;1.4 HDi Active;2012.0;330.000 km;Düz;50 lt;Beyaz;1398 cc;69 hp;Hatchback/5;11 boyalı;12.73596827534975
285000.0;Peugeot;206;1.4 X-Line;2003.0;230.000 km;Düz;50 lt;Gri;1360 cc;76 hp;Hatchback/5;1 değişen;12.560247968016562
319000.0;Peugeot;206;1.4 X-Design;2006.0;230.000 km;Düz;50 lt;Beyaz;1360 cc;76 hp;Station wagon;1 değişen, 6 boyalı;12.672949516558306
1130000.0;Peugeot;508;1.6 e-HDi Access;2015.0;91.500 km;Otomatik;Dizel;Siyah;1401 - 1600 cm3;101 - 125 HP;Sedan;Tamamı orjinal;13.937729075643883
885000.0;Peugeot;508;1.6 e-HDi Active;2011.0;220.000 km;Otomatik;Dizel;Gri;1401 - 1600 cm3;101 - 125 HP;Station wagon;Tamamı orjinal;13.69334405393293
1799000.0;Peugeot;508;1.5 BlueHDI Allure;2023.0;52.000 km;Otomatik;Dizel;Gri;1401 - 1600 cm3;126 - 150 HP;Sedan;Tamamı orjinal;14.402742068796885
2190000.0;Peugeot;508;1.5 BlueHDI GT;2024.0;61.000 km;Otomatik;55 lt;Füme;1499 cc;130 hp;Sedan;Tamamı orjinal;14.599412558413583
1565000.0;Peugeot;508;1.5 BlueHDI Allure;2019.0;115.000 km;Otomatik;55 lt;Füme;1499 cc;130 hp;Sedan;Tamamı orjinal;14.263397020933823
1170000.0;Peugeot;308;1.6 BlueHdi Allure;2017.0;103.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;Tamamı orjinal;13.972515161474428
425000.0;Peugeot;301;1.6 HDi Access;2016.0;330.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;Tamamı orjinal;12.959846800844963
550000.0;Peugeot;301;1.6 BlueHDI Active;2018.0;160.000 km;Düz;50 lt;Beyaz;1560 cc;102 hp;Sedan;Tamamı orjinal;13.217675375388819
765000.0;Peugeot;301;1.6 BlueHDI Active;2018.0;127.290 km;Düz;50 lt;Beyaz;1560 cc;102 hp;Sedan;Belirtilmemiş;13.547632419997361
1095000.0;Peugeot;308;1.6 BlueHdi Active;2015.0;98.000 km;Otomatik;53 lt;Gri;1560 cc;122 hp;Hatchback/5;1 boyalı;13.90626583447433
615000.0;Peugeot;301;1.5 BlueHDI Active;2020.0;202.000 km;Düz;Dizel;Beyaz;1401 - 1600 cm3;76 - 100 HP;Sedan;1 değişen, 3 boyalı;13.329379172803593
735000.0;Peugeot;301;1.5 BlueHDI Active;2020.0;218.000 km;Düz;Dizel;Gri;1401 - 1600 cm3;76 - 100 HP;Sedan;Belirtilmemiş;13.507627138738266
525000.0;Peugeot;301;1.2 VTi Active;2013.0;150.350 km;Düz;50 lt;Beyaz;1199 cc;73 hp;Sedan;1 değişen, 1 boyalı;13.171155446333852
670000.0;Peugeot;301;1.2 PureTech Active;2019.0;85.000 km;Düz;Benzin;Beyaz;1200 cm3' e kadar;76 - 100 HP;Sedan;2 boyalı;13.415034483903348
649500.0;Peugeot;207;1.6 VTi Dynamic;2009.0;128.500 km;Otomatik;50 lt;Siyah;1587 cc;122 hp;Hatchback/5;2 değişen, 5 boyalı;13.383959654737488
595000.0;Peugeot;207;1.6 HDi Outdoor;2012.0;174.000 km;Düz;50 lt;Füme;1560 cc;93 hp;Station wagon;Tamamı orjinal;13.296318365198623
543000.0;Peugeot;301;1.2 PureTech Active;2019.0;117.000 km;Düz;Benzin;Beyaz;1200 cm3' e kadar;76 - 100 HP;Sedan;3 değişen;13.204866440535003
600000.0;Peugeot;301;1.5 BlueHDI Active;2019.0;240.000 km;Düz;50 lt;Beyaz;1499 cc;102 hp;Sedan;Tamamı orjinal;13.304686600863562
610000.0;Peugeot;107;1.0 Urban Move;2011.0;62.425 km;Yarı Otomatik;35 lt;Siyah;998 cc;69 hp;Hatchback/5;Tamamı orjinal;13.321215875492413
355000.0;Peugeot;106;GTI;1997.0;147.000 km;Düz;45 lt;Beyaz;1587 cc;120 hp;Hatchback/3;Tamamı orjinal;12.779875885354993
865000.0;Peugeot;508;1.6 VTi Access;2012.0;90.000 km;Yarı Otomatik;72 lt;Gri;1598 cc;122 hp;Sedan;1 değişen, 3 boyalı;13.670485941982712
215000.0;Peugeot;206;1.4 HDi X-line;2006.0;326.230 km;Düz;50 lt;Beyaz;1398 cc;69 hp;Station wagon;6 değişen, 4 boyalı;12.278397958261774
940000.0;Peugeot;RCZ;1.6 THP Yearling;2011.0;125.000 km;Otomatik;55 lt;Beyaz;1598 cc;158 hp;Coupe;2 boyalı;13.753636218075409
1350000.0;Peugeot;508;1.6 Puretech Prime;2020.0;57.000 km;Otomatik;62 lt;Gri;1598 cc;180 hp;Sedan;Tamamı orjinal;14.115615891155079
285000.0;Peugeot;307;1.6 XS;2002.0;220.000 km;Düz;60 lt;Mavi;1587 cc;110 hp;Hatchback/3;Tamamı orjinal;12.560247968016562
419000.0;Peugeot;307;1.6 Pack;2004.0;223.500 km;Düz;60 lt;Şampanya;1587 cc;110 hp;Hatchback/5;Tamamı orjinal;12.945628585536271
400000.0;Peugeot;307;1.6 XT;2006.0;325.000 km;Düz;LPG & Benzin;Mavi;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 boyalı;12.899222326086994
330000.0;Peugeot;406;2.0 SV;2000.0;332.000 km;Otomatik;LPG & Benzin;Mavi;1801 - 2000 cm3;126 - 150 HP;Sedan;12 boyalı;12.706850963741102
400000.0;Peugeot;307;1.6 XT;2004.0;193.000 km;Düz;Benzin;Siyah;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;5 boyalı;12.899222326086994
349000.0;Peugeot;307;1.6 XT;2003.0;307.000 km;Otomatik;LPG & Benzin;Gri;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;Tamamı orjinal;12.762830066509972
745000.0;Peugeot;301;1.6 HDi Allure;2015.0;60.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;Tamamı orjinal;13.521140839642674
745000.0;Peugeot;301;1.6 HDi Allure;2013.0;85.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;4 boyalı;13.521140839642674
755000.0;Peugeot;301;1.6 HDi Allure;2017.0;156.000 km;Düz;Dizel;Beyaz;1401 - 1600 cm3;76 - 100 HP;Sedan;4 boyalı;13.534474352733596
579000.0;Peugeot;301;1.6 HDi Active;2014.0;175.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 2 boyalı;13.269059483669357
479000.0;Peugeot;301;1.6 HDi Active;2015.0;219.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 4 boyalı;13.079457964073546
465000.0;Peugeot;301;1.6 HDi Active;2013.0;354.000 km;Düz;50 lt;Gri;1560 cc;93 hp;Sedan;2 değişen, 2 boyalı;13.049794835104816
939500.0;Peugeot;308;1.5 BlueHDI Style;2019.0;114.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;126 - 150 HP;Hatchback/5;Tamamı orjinal;13.753104162231045
1099990.0;Peugeot;308;1.2 PureTech Style;2020.0;175.000 km;Otomatik;53 lt;Kırmızı;1199 cc;132 hp;Hatchback/5;Tamamı orjinal;13.910812555916946
449000.0;Peugeot;206+;1.4 HDi Urban Move;2012.0;272.000 km;Düz;50 lt;Beyaz;1398 cc;71 hp;Hatchback/5;1 değişen, 3 boyalı;13.014780393893403
1079000.0;Peugeot;308;1.2 PureTech Allure Dynamic;2020.0;129.000 km;Otomatik;53 lt;Beyaz;1199 cc;132 hp;Hatchback/5;Tamamı orjinal;13.8915461710239
678000.0;Peugeot;301;1.6 HDi Active;2015.0;127.000 km;Düz;50 lt;Beyaz;1560 cc;93 hp;Sedan;1 değişen, 1 boyalı;13.426904041847699
1439000.0;Peugeot;e-208;GT;2025.0;20.000 km;Otomatik;Elektrik;Gri;;136 hp;Hatchback/5;Tamamı orjinal;14.179459680796295
245000.0;Peugeot;206;1.4 XT;2001.0;234.000 km;Otomatik;50 lt;Gri;1360 cc;76 hp;Hatchback/3;1 değişen, 11 boyalı;12.409017571151187
445000.0;Peugeot;207;1.4 HDi Trendy;2011.0;342.500 km;Düz;50 lt;Beyaz;1360 cc;71 hp;Hatchback/5;Belirtilmemiş;13.005831808336863
995000.0;Skoda;Octavia;1.6 TDI Style CR;2015.0;199.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;110 hp;Hatchback/5;8 boyalı;13.81049902116535
850000.0;Skoda;SuperB;1.6 TDI Prestige;2013.0;230.000 km;Yarı Otomatik;60 lt;Siyah;1598 cc;105 hp;Sedan;4 boyalı;13.652992804936396
638750.0;Skoda;Fabia;1.4 Scout;2012.0;79.025 km;Düz;45 lt;Kahverengi;1390 cc;85 hp;Station wagon;6 boyalı;13.367269986056556
950000.0;Skoda;SuperB;1.6 TDI Elegance;2012.0;209.000 km;Yarı Otomatik;60 lt;Beyaz;1598 cc;105 hp;Station wagon;1 değişen, 1 boyalı;13.76421831620775
1010000.0;Skoda;Fabia;1.0 TSI Premium;2020.0;158.000 km;Otomatik;Benzin;Mavi;1200 cm3' e kadar;76 - 100 HP;Hatchback/5;Tamamı orjinal;13.825461878915961
1399000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;230.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;Tamamı orjinal;14.151268968443645
1035000.0;Skoda;Scala;1.6 TDI Premium;2020.0;203.000 km;Yarı Otomatik;50 lt;Gri;1598 cc;115 hp;Hatchback/5;4 boyalı;13.849912950864715
1025000.0;Skoda;Octavia;1.6 TDI Style CR;2015.0;220.000 km;Yarı Otomatik;50 lt;Siyah;1598 cc;110 hp;Hatchback/5;Tamamı orjinal;13.840204146163925
1310000.0;Skoda;Fabia;1.0 TSI Premium;2022.0;36.000 km;Yarı Otomatik;40 lt;Turuncu;999 cc;110 hp;Hatchback/5;Tamamı orjinal;14.085538458535822
1639999.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;195.000 km;Otomatik;Dizel;Şampanya;1401 - 1600 cm3;101 - 125 HP;Sedan;Tamamı orjinal;14.310206799800381
780750.0;Skoda;SuperB;1.6 TDI Ambition;2013.0;230.000 km;Düz;60 lt;Beyaz;1598 cc;105 hp;Sedan;2 değişen, 6 boyalı;13.56801155596423
1100000.0;Skoda;Octavia;1.2 TSI Ambition;2017.0;119.000 km;Düz;Benzin;Beyaz;1200 cm3' e kadar;76 - 100 HP;Hatchback/5;6 boyalı;13.910821646859095
1460000.0;Skoda;SuperB;1.4 TSI Style;2015.0;133.000 km;Yarı Otomatik;66 lt;Beyaz;1395 cc;150 hp;Sedan;2 boyalı;14.19394767861579
1210000.0;Skoda;Octavia;1.6 TDI Optimal;2019.0;138.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 değişen, 3 boyalı;14.006131744018864
925000.0;Skoda;Octavia;1.6 TDI Elegance CR;2013.0;272.000 km;Otomatik;Dizel;Gri;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;Belirtilmemiş;13.73755009757506
1279000.0;Skoda;Scala;1.0 TSI Premium;2022.0;115.000 km;Yarı Otomatik;50 lt;Beyaz;999 cc;110 hp;Hatchback/5;2 boyalı;14.061589862421503
1160000.0;Skoda;Scala;1.0 TSI Elite;2024.0;7.000 km;Yarı Otomatik;50 lt;Gri;999 cc;110 hp;Hatchback/5;Belirtilmemiş;13.963931425151141
815000.0;Skoda;Rapid;1.2 TSI Spaceback Style;2016.0;112.000 km;Yarı Otomatik;55 lt;Kırmızı;1197 cc;90 hp;Hatchback/5;2 değişen;13.610944619216111
260000.0;Skoda;Fabia;1.2 Classic;2007.0;267.000 km;Düz;45 lt;Füme;1198 cc;64 hp;Hatchback/5;3 boyalı;12.468440756144114
1759750.0;Skoda;SuperB;1.5 TSI Premium;2021.0;86.000 km;Yarı Otomatik;66 lt;Gri;1498 cc;150 hp;Station wagon;4 boyalı;14.380682879732754
1300000.0;Skoda;SuperB;1.6 TDI Style;2018.0;120.000 km;Yarı Otomatik;66 lt;Beyaz;1598 cc;120 hp;Sedan;5 boyalı;14.077875591662238
1280000.0;Skoda;Octavia;1.6 TDI Optimal;2018.0;118.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;3 boyalı;14.062371417145494
1455000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;196.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;1 boyalı;14.190517145872716
949000.0;Skoda;Octavia;1.6 TDI Optimal;2016.0;203.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 değişen, 3 boyalı;13.76316513133229
1365000.0;Skoda;Octavia;1.6 TDI Style;2018.0;176.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;Tamamı orjinal;14.126665719201661
1545000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;187.000 km;Otomatik;Dizel;Gri;1401 - 1600 cm3;101 - 125 HP;Sedan;Tamamı orjinal;14.250535115562965
880000.0;Skoda;Octavia;1.6 TDI Elegance CR;2014.0;323.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;2 değişen, 8 boyalı;13.68767832281738
1165000.0;Skoda;Octavia;1.4 TSI Style;2016.0;126.000 km;Yarı Otomatik;50 lt;Gri;1395 cc;150 hp;Hatchback/5;3 boyalı;13.968232503350668
889000.0;Skoda;Octavia;1.6 TDI Elegance CR;2012.0;183.000 km;Yarı Otomatik;55 lt;Beyaz;1598 cc;105 hp;Hatchback/5;Belirtilmemiş;13.697853639354802
1158000.0;Skoda;Scala;1.0 TSI Premium;2022.0;187.000 km;Yarı Otomatik;50 lt;Gri;999 cc;110 hp;Hatchback/5;Tamamı orjinal;13.962205800672564
775000.0;Skoda;Octavia;1.6 TDI Ambiente;2011.0;278.000 km;Yarı Otomatik;55 lt;Beyaz;1598 cc;105 hp;Hatchback/5;1 boyalı;13.560619598657233
1720000.0;Skoda;SuperB;1.6 TDI Prestige;2018.0;198.000 km;Yarı Otomatik;66 lt;Beyaz;1598 cc;120 hp;Sedan;Belirtilmemiş;14.357835430184815
1235000.0;Skoda;Octavia;1.5 e-Tec Premium;2022.0;87.000 km;Yarı Otomatik;48 lt;Gri;1498 cc;150 hp;Hatchback/5;3 değişen, 6 boyalı;14.026582337760486
1169000.0;Skoda;Scala;1.0 TSI Premium;2022.0;164.000 km;Yarı Otomatik;50 lt;Gri (Gümüş);999 cc;110 hp;Hatchback/5;Tamamı orjinal;13.971660095885833
1045000.0;Skoda;Rapid;1.4 TDI GreenTec Style;2016.0;109.350 km;Yarı Otomatik;55 lt;Beyaz;1422 cc;90 hp;Hatchback/5;1 değişen;13.85952840031839
2075000.0;Skoda;SuperB;1.6 TDI Prestige;2020.0;145.000 km;Yarı Otomatik;66 lt;Gri;1598 cc;120 hp;Sedan;Tamamı orjinal;14.54547219357453
435000.0;Skoda;Octavia;1.6 Elegance;2004.0;296.000 km;Düz;LPG & Benzin;Füme;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;Tamamı orjinal;12.983103608918753
700000.0;Skoda;SuperB;1.4 TSI Comfort;2009.0;245.500 km;Düz;60 lt;Kahverengi;1390 cc;125 hp;Sedan;3 boyalı;13.45883704259595
1100000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;350.000 km;Yarı Otomatik;66 lt;Beyaz;1598 cc;120 hp;Sedan;1 değişen, 1 boyalı;13.910821646859095
225000.0;Skoda;Felicia;1.3 GLX;1997.0;312.000 km;Düz;42 lt;Beyaz;1289 cc;54 hp;Hatchback/5;Belirtilmemiş;12.323860125621126
1270000.0;Skoda;SuperB;1.4 TSI Active;2017.0;103.000 km;Düz;60 lt;Beyaz;1395 cc;125 hp;Sedan;1 değişen, 1 boyalı;14.054528245836039
1385000.0;Skoda;Octavia;1.6 TDI Style;2019.0;183.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;115 hp;Hatchback/5;1 boyalı;14.141211419624977
300000.0;Skoda;Fabia;1.2 Classic;2004.0;229.750 km;Düz;45 lt;Füme;1198 cc;64 hp;Hatchback/5;1 değişen, 9 boyalı;12.611541086966115
185000.0;Skoda;Felicia;1.3 GLX;1997.0;240.000 km;Düz;42 lt;Kırmızı;1289 cc;54 hp;Hatchback/5;Belirtilmemiş;12.128116509451258
485000.0;Skoda;Octavia;1.6 Ambiente;2008.0;295.000 km;Düz;55 lt;Gri;1595 cc;102 hp;Station wagon;Tamamı orjinal;13.091906231773164
2000000.0;Skoda;SuperB;1.6 TDI Prestige;2020.0;190.000 km;Yarı Otomatik;66 lt;Gri;1598 cc;120 hp;Sedan;Tamamı orjinal;14.508658238524095
1150000.0;Skoda;Rapid;1.4 TDI Spaceback Style;2017.0;128.000 km;Yarı Otomatik;55 lt;Kırmızı;1422 cc;90 hp;Hatchback/5;Tamamı orjinal;13.955273369904273
3150000.0;Skoda;SuperB;1.5 TSI Prestige;2024.0;11.000 km;Yarı Otomatik;66 lt;Gri (metalik);1498 cc;150 hp;Sedan;Tamamı orjinal;14.962913328262083
600000.0;Skoda;Fabia;1.4 Optimal;2012.0;270.000 km;Düz;45 lt;Diğer;1390 cc;85 hp;Hatchback/5;1 değişen, 9 boyalı;13.304686600863562
1589000.0;Skoda;Octavia;1.5 e-Tec Premium;2021.0;138.000 km;Yarı Otomatik;48 lt;Mavi;1498 cc;150 hp;Hatchback/5;Tamamı orjinal;14.278616074845276
1500000.0;Skoda;Octavia;1.6 TDI Style;2018.0;114.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;115 hp;Hatchback/5;Belirtilmemiş;14.220976332738882
2650000.0;Skoda;SuperB;1.5 TSI Prestige;2024.0;55.000 km;Otomatik;Hibrit;Gri;;;Sedan;Tamamı orjinal;14.790070575320824
1200000.0;Skoda;Octavia;1.6 TDI Elegance CR;2016.0;200.000 km;Otomatik;Dizel;Beyaz;;;Sedan;1 değişen, 2 boyalı;13.997832948091215
