Fiyat;Seri;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Log_Fiyat;Boya;Değişen;Marka_Audi;Marka_BMW;Marka_Chevrolet;Marka_Citroen;Marka_Fiat;Marka_Ford;Marka_Honda;Marka_Hyundai;Marka_Mercedes - Benz;Marka_Opel;Marka_Peugeot;Marka_Renault;Marka_Skoda;Marka_Toyota;Marka_Volkswagen
1210000.0;1157893.3962264152;2019.0;138000;1;1;2;1500.5;113.0;4;14.006131744018864;3;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
925000.0;1157893.3962264152;2013.0;272000;1;1;6;1500.5;113.0;4;13.73755009757506;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1279000.0;1211437.5;2022.0;115000;2;0;2;999.0;110.0;4;14.061589862421505;2;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1160000.0;1211437.5;2024.0;7000;2;0;6;999.0;110.0;4;13.96393142515114;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
815000.0;905416.6666666666;2016.0;112000;2;0;11;1197.0;90.0;4;13.610944619216111;0;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
260000.0;715875.0;2007.0;267000;0;0;5;1198.0;64.0;4;12.468440756144114;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1759750.0;1667679.306122449;2021.0;86000;2;0;6;1498.0;150.0;9;14.380682879732754;4;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1300000.0;1667679.306122449;2018.0;120000;2;1;2;1598.0;120.0;8;14.077875591662238;5;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1280000.0;1157893.3962264152;2018.0;118000;1;1;2;1500.5;113.0;4;14.062371417145494;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1455000.0;1667679.306122449;2016.0;196000;1;1;2;1500.5;113.0;8;14.190517145872716;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
949000.0;1157893.3962264152;2016.0;203000;1;1;2;1500.5;113.0;4;13.76316513133229;3;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1365000.0;1157893.3962264152;2018.0;176000;1;1;2;1500.5;113.0;4;14.12666571920166;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1545000.0;1667679.306122449;2016.0;187000;1;1;6;1500.5;113.0;8;14.250535115562965;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
880000.0;1157893.3962264152;2014.0;323000;1;1;2;1500.5;113.0;4;13.68767832281738;8;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1165000.0;1157893.3962264152;2016.0;126000;2;0;6;1395.0;150.0;4;13.968232503350668;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
889000.0;1157893.3962264152;2012.0;183000;2;1;2;1598.0;105.0;4;13.697853639354802;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1158000.0;1211437.5;2022.0;187000;2;0;6;999.0;110.0;4;13.962205800672564;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
775000.0;1157893.3962264152;2011.0;278000;2;1;2;1598.0;105.0;4;13.560619598657231;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1720000.0;1667679.306122449;2018.0;198000;2;1;2;1598.0;120.0;8;14.357835430184815;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1235000.0;1157893.3962264152;2022.0;87000;2;0;6;1498.0;150.0;4;14.026582337760486;6;3;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1169000.0;1211437.5;2022.0;164000;2;0;7;999.0;110.0;4;13.971660095885833;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1045000.0;905416.6666666666;2016.0;109350;2;1;2;1422.0;90.0;4;13.85952840031839;0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2075000.0;1667679.306122449;2020.0;145000;2;1;6;1598.0;120.0;8;14.54547219357453;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
435000.0;1157893.3962264152;2004.0;296000;0;0;5;1500.5;113.0;4;12.983103608918752;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
700000.0;1667679.306122449;2009.0;245500;0;0;10;1390.0;125.0;8;13.45883704259595;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1100000.0;1667679.306122449;2016.0;350000;2;1;2;1598.0;120.0;8;13.910821646859096;1;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
225000.0;229000.0;1997.0;312000;0;0;2;1289.0;54.0;4;12.323860125621126;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1270000.0;1667679.306122449;2017.0;103000;0;0;2;1395.0;125.0;8;14.05452824583604;1;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1385000.0;1157893.3962264152;2019.0;183000;2;1;2;1598.0;115.0;4;14.141211419624977;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
300000.0;715875.0;2004.0;229750;0;0;5;1198.0;64.0;4;12.611541086966117;9;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
185000.0;229000.0;1997.0;240000;0;0;11;1289.0;54.0;4;12.128116509451258;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
485000.0;1157893.3962264152;2008.0;295000;0;0;6;1595.0;102.0;9;13.091906231773164;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2000000.0;1667679.306122449;2020.0;190000;2;1;6;1598.0;120.0;8;14.508658238524095;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1150000.0;905416.6666666666;2017.0;128000;2;1;11;1422.0;90.0;4;13.955273369904273;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
3150000.0;1667679.306122449;2024.0;11000;2;0;8;1498.0;150.0;8;14.962913328262085;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
600000.0;715875.0;2012.0;270000;0;0;4;1390.0;85.0;4;13.304686600863562;9;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1589000.0;1157893.3962264152;2021.0;138000;2;0;13;1498.0;150.0;4;14.278616074845276;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1500000.0;1157893.3962264152;2018.0;114000;2;1;2;1598.0;115.0;4;14.220976332738882;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
935000.0;715875.0;2023.0;6001;0;0;2;999.0;95.0;4;13.74830287778897;3;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
150000.0;113583.33333333333;1994.0;240000;0;0;11;1289.0;57.0;4;11.918397239722838;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
265000.0;229000.0;1999.0;185000;0;0;6;1289.0;68.0;4;12.487488878546143;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
245000.0;229000.0;2000.0;292000;0;0;3;1598.0;75.0;4;12.409017571151187;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
475000.0;1157893.3962264152;2008.0;339000;0;0;6;1500.5;113.0;8;13.07107218827772;8;5;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
949000.0;1667679.306122449;2017.0;298000;0;0;2;1395.0;150.0;8;13.76316513133229;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
995000.0;715875.0;2016.0;71954;2;0;2;1197.0;110.0;4;13.81049902116535;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1375000.0;1157893.3962264152;2021.0;99000;2;0;17;999.0;110.0;4;14.13396501635527;2;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
650000.0;1667679.306122449;2011.0;257000;0;0;10;1390.0;125.0;8;13.384729180332174;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1250000.0;1667679.306122449;2014.0;221000;2;1;2;1598.0;105.0;8;14.038654909278163;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
390000.0;715875.0;2004.0;210000;0;0;6;1390.0;100.0;4;12.873904582205109;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
950000.0;1667679.306122449;2011.0;260000;0;1;17;1598.0;105.0;8;13.76421831620775;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1700000.0;1667679.306122449;2016.0;162000;2;1;2;1598.0;120.0;8;14.346139397261563;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1750000.0;1667679.306122449;2018.0;149000;2;1;6;1598.0;120.0;8;14.375126917328105;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
820000.0;905416.6666666666;2015.0;206500;2;1;2;1422.0;90.0;8;13.617060838751888;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
115000.0;113583.33333333333;1994.0;171000;0;0;11;1289.0;54.0;4;11.652696102959752;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
785000.0;905416.6666666666;2015.0;158500;2;0;2;1395.0;125.0;4;13.573440270649083;0;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
699999.0;1667679.306122449;2012.0;233333;0;1;2;1598.0;105.0;8;13.458835614025542;3;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
3115000.0;1667679.306122449;2024.0;11250;1;0;6;1500.5;138.0;8;14.951740031230926;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1370000.0;1667679.306122449;2020.0;140000;2;0;17;1498.0;150.0;8;14.130322027731047;3;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1817500.0;1667679.306122449;2019.0;107000;2;0;6;1498.0;150.0;8;14.412973038595988;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2950000.0;1667679.306122449;2023.0;33000;2;0;17;1498.0;150.0;8;14.897316067298997;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1795000.0;1667679.306122449;2022.0;190000;2;0;6;1498.0;150.0;8;14.400516137007424;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2159900.0;1667679.306122449;2022.0;147465;2;0;17;1498.0;150.0;8;14.585572945276637;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1347000.0;1211437.5;2022.0;45000;2;0;5;999.0;110.0;4;14.113391197782724;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1158000.0;1211437.5;2022.0;131000;2;0;6;999.0;110.0;4;13.962205800672564;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1360000.0;1211437.5;2024.0;79500;2;0;5;999.0;110.0;4;14.122995993006082;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1355000.0;1211437.5;2022.0;84000;2;0;5;999.0;110.0;4;14.119312750303044;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1189000.0;1211437.5;2022.0;89000;2;0;6;999.0;110.0;4;13.98862401671546;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2399750.0;1667679.306122449;2022.0;108000;2;0;6;1498.0;150.0;8;14.69087553993577;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1935000.0;1667679.306122449;2021.0;129000;2;0;17;1498.0;150.0;8;14.475618401241752;8;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1269000.0;1211437.5;2022.0;56000;2;0;5;999.0;110.0;4;14.053740534718278;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1040000.0;1211437.5;2020.0;149000;2;1;2;1598.0;115.0;4;13.854732232655556;0;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1229000.0;1211437.5;2022.0;108900;2;0;6;999.0;110.0;4;14.021712202217492;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1195000.0;1211437.5;2022.0;114000;2;0;6;999.0;110.0;4;13.99365758016748;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1275000.0;1211437.5;2023.0;102000;2;0;6;999.0;110.0;4;14.058457520888082;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1165000.0;1211437.5;2022.0;136000;2;0;2;999.0;110.0;4;13.968232503350668;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
935000.0;905416.6666666666;2015.0;153000;2;0;2;1197.0;90.0;4;13.74830287778897;6;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
768750.0;905416.6666666666;2014.0;220000;2;1;2;1598.0;90.0;8;13.552522398915029;5;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1070000.0;1157893.3962264152;2013.0;183000;1;1;6;1500.5;113.0;4;13.883170141017091;4;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
535000.0;1157893.3962264152;2011.0;246000;2;1;3;1598.0;105.0;4;13.190023895035274;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1060000.0;715875.0;2016.0;42000;2;0;13;1197.0;110.0;4;13.87378040948403;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
718000.0;715875.0;2016.0;136250;0;0;11;1197.0;90.0;4;13.484226240787052;5;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1169000.0;715875.0;2021.0;47555;1;0;11;1200.0;88.0;4;13.971660095885833;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
840000.0;715875.0;2018.0;113000;2;0;2;999.0;110.0;4;13.64115836129498;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1055000.0;1667679.306122449;2017.0;266000;2;1;2;1598.0;120.0;8;13.869052272759154;4;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1350000.0;1667679.306122449;2018.0;249000;2;1;6;1598.0;120.0;8;14.11561589115508;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1588888.0;1667679.306122449;2017.0;117000;2;1;2;1598.0;120.0;8;14.278545587823984;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1525000.0;1667679.306122449;2016.0;187000;1;1;5;1500.5;113.0;8;14.23750562376114;2;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
979000.0;1667679.306122449;2013.0;235000;2;1;6;1598.0;105.0;8;13.794287942962583;1;3;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2230000.0;1667679.306122449;2018.0;50000;2;1;6;1598.0;120.0;8;14.617512591866694;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2125000.0;1667679.306122449;2019.0;116300;1;1;6;1500.5;113.0;8;14.56928283092878;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1389000.0;1667679.306122449;2015.0;217080;1;1;2;1500.5;113.0;8;14.144095341678629;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1800000.0;1667679.306122449;2015.0;62000;0;1;2;1598.0;120.0;8;14.403297778421797;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
499500.0;1157893.3962264152;2009.0;310000;0;0;17;1500.5;113.0;4;13.121364879070743;8;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
349000.0;1157893.3962264152;2001.0;313000;0;0;12;1595.0;100.0;9;12.762830066509972;3;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
265000.0;715875.0;2001.0;284000;0;0;19;1300.5;63.0;4;12.487488878546143;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1295750.0;1667679.306122449;2015.0;295000;1;1;17;1900.5;188.0;8;14.074601007805466;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
5100000.0;1667679.306122449;2024.0;39169;2;1;17;1968.0;200.0;8;15.444751293772969;1;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1198000.0;1667679.306122449;2015.0;133000;2;1;2;1598.0;105.0;8;13.996164892381724;2;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1347500.0;1157893.3962264152;2019.0;145574;2;1;21;1598.0;115.0;4;14.113762323880042;3;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1315000.0;1157893.3962264152;2019.0;201000;2;1;6;1598.0;115.0;4;14.089347984049986;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1225000.0;1157893.3962264152;2019.0;190000;2;1;5;1598.0;115.0;4;14.018452218287162;2;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1248850.0;1157893.3962264152;2019.0;146500;2;1;6;1598.0;115.0;4;14.0377344865551;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1060000.0;1157893.3962264152;2018.0;247000;1;1;2;1500.5;113.0;4;13.87378040948403;3;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1160000.0;1157893.3962264152;2017.0;153000;1;1;2;1500.5;113.0;4;13.96393142515114;2;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
675000.0;1157893.3962264152;2012.0;268000;0;1;17;1598.0;105.0;4;13.42246945133505;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
810000.0;1157893.3962264152;2011.0;205600;2;1;5;1598.0;105.0;4;13.60479076121576;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
142000.0;139750.0;1994.0;350000;0;0;2;1289.0;57.0;9;11.863589378812122;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2300000.0;1157893.3962264152;2025.0;28000;1;3;6;1500.5;138.0;8;14.648420115681892;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2350000.0;1157893.3962264152;2025.0;7000;2;0;17;1498.0;150.0;8;14.669926311652166;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2350000.0;1157893.3962264152;2025.0;7500;2;0;6;1498.0;150.0;8;14.669926311652166;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1615000.0;1157893.3962264152;2022.0;95000;2;0;12;1498.0;150.0;4;14.29484613383375;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1645000.0;1157893.3962264152;2024.0;85650;2;0;5;999.0;110.0;4;14.31325155008416;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1750000.0;1157893.3962264152;2023.0;54000;2;0;6;999.0;110.0;4;14.375126917328105;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1375000.0;1157893.3962264152;2021.0;175000;2;0;2;999.0;110.0;4;14.13396501635527;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1690000.0;1157893.3962264152;2023.0;79000;2;0;13;999.0;110.0;4;14.340239678615058;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1375000.0;1157893.3962264152;2022.0;140000;2;0;6;999.0;110.0;4;14.13396501635527;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1265000.0;1157893.3962264152;2016.0;60777;2;0;2;1197.0;110.0;4;14.05058347065728;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
930000.0;1157893.3962264152;2017.0;93022;0;0;2;1200.0;88.0;4;13.742940940397675;0;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
415000.0;715875.0;2001.0;313000;0;0;20;1397.0;68.0;4;12.936036208848488;11;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1520000.0;1667679.306122449;2017.0;172000;0;1;2;1598.0;120.0;8;14.23422155071698;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1200000.0;1157893.3962264152;2018.0;281000;2;1;2;1598.0;115.0;9;13.997832948091215;1;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
137500.0;139750.0;1994.0;191000;0;0;3;1289.0;55.0;9;11.83138646878959;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1055000.0;1157893.3962264152;2013.0;124773;2;1;2;1598.0;105.0;4;13.869052272759154;2;3;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
655000.0;715875.0;2012.0;110961;0;0;2;1198.0;70.0;4;13.39239204133378;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
75750.0;113583.33333333333;1993.0;123456;0;0;12;1289.0;57.0;4;11.235206924604611;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
780000.0;1667679.306122449;2011.0;232354;0;0;17;1390.0;125.0;8;13.567050480716237;4;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
900000.0;905416.6666666666;2015.0;195000;2;1;2;1422.0;90.0;4;13.71015115341694;2;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
225000.0;229000.0;2000.0;220000;0;0;7;1289.0;68.0;4;12.323860125621126;3;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
500000.0;1157893.3962264152;2005.0;188000;0;0;5;1598.0;115.0;4;13.122365377402328;8;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
735000.0;1157893.3962264152;2015.0;279900;0;1;2;1598.0;110.0;4;13.507627138738266;5;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1075000.0;1157893.3962264152;2016.0;199000;2;1;2;1598.0;110.0;4;13.887832149776026;2;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
650000.0;1157893.3962264152;2012.0;285000;2;1;9;1598.0;105.0;4;13.384729180332174;5;3;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1850000.0;1667679.306122449;2019.0;112000;2;1;8;1598.0;120.0;8;14.430696737594902;0;2;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
450000.0;715875.0;2005.0;183000;0;1;6;1422.0;75.0;4;13.017005083966255;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
450000.0;1157893.3962264152;2007.0;229000;0;0;7;1595.0;102.0;4;13.017005083966255;0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1285000.0;1157893.3962264152;2018.0;206000;1;1;6;1500.5;113.0;4;14.06627005452127;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2156500.0;1157893.3962264152;2018.0;58000;2;0;2;1984.0;230.0;4;14.58399755878428;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
875000.0;715875.0;2015.0;188000;2;0;13;1197.0;110.0;4;13.68198030819624;0;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
3050000.0;1667679.306122449;2025.0;6001;2;0;17;1498.0;150.0;9;14.930652476452392;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1285000.0;1157893.3962264152;2015.0;125000;2;1;2;1598.0;110.0;4;14.06627005452127;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2235000.0;1667679.306122449;2022.0;95000;2;0;6;1498.0;150.0;8;14.619752233457;0;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
930000.0;905416.6666666666;2015.0;128000;2;0;2;1197.0;90.0;4;13.742940940397675;2;0;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
1550000.0;1196749.9916666667;2018.0;76000;1;0;13;1597.0;125.0;8;14.253766134056512;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
795000.0;1127428.5714285714;2011.0;176000;1;0;7;1339.0;100.0;8;13.586098651497313;3;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1330000.0;1196749.9916666667;2018.0;122000;1;0;2;1597.0;120.0;8;14.100690252077351;0;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1710000.0;1196749.9916666667;2020.0;49000;1;0;2;1500.5;113.0;8;14.352004513273991;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1550000.0;1196749.9916666667;2018.0;111000;1;0;6;1597.0;125.0;8;14.253766134056512;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1490000.0;1196749.9916666667;2019.0;109000;1;0;2;1597.0;125.0;8;14.214287349062356;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1245000.0;1196749.9916666667;2014.0;133000;1;0;2;1598.0;125.0;8;14.034646891093471;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
965000.0;1196749.9916666667;2013.0;171000;1;0;6;1595.0;125.0;8;13.779884416590017;2;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1535000.0;1196749.9916666667;2021.0;150000;2;0;2;1597.0;125.0;8;14.24404159046902;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1045000.0;1196749.9916666667;2012.0;130000;1;0;6;1595.0;125.0;8;13.85952840031839;8;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1195000.0;1196749.9916666667;2016.0;199000;2;0;7;1597.0;125.0;8;13.99365758016748;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1149000.0;1196749.9916666667;2011.0;99000;1;0;6;1595.0;125.0;8;13.954403427152531;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1305000.0;1127428.5714285714;2023.0;27000;1;0;10;1498.0;121.0;8;14.081714365022162;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1149000.0;1196749.9916666667;2012.0;162000;1;0;2;1595.0;125.0;8;13.954403427152531;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
890000.0;1196749.9916666667;2013.0;270000;1;0;2;1500.5;113.0;8;13.698977865303196;2;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1405900.0;1196749.9916666667;2018.0;165000;1;0;3;1597.0;125.0;8;14.156188936355887;0;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
920000.0;1196749.9916666667;2014.0;150000;0;0;2;1500.5;113.0;8;13.732130035981154;7;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
760000.0;1196749.9916666667;2010.0;259000;1;0;2;1595.0;125.0;8;13.541075028051122;5;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1110000.0;1196749.9916666667;2017.0;158850;1;0;2;1498.0;182.0;8;13.919871474189012;5;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1355000.0;1196749.9916666667;2019.0;165000;1;0;13;1500.5;113.0;8;14.119312750303044;3;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1215000.0;1196749.9916666667;2018.0;135000;1;0;17;1597.0;125.0;8;14.010255457801716;3;5;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1599000.0;1196749.9916666667;2021.0;104000;1;0;12;1498.0;182.0;8;14.284889617206764;2;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1398000.0;1196749.9916666667;2018.0;136000;2;0;2;1597.0;125.0;8;14.15055391708322;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1285000.0;1196749.9916666667;2017.0;145000;1;0;17;1500.5;113.0;8;14.06627005452127;2;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
519000.0;1196749.9916666667;2007.0;322000;0;0;17;1595.0;125.0;8;13.159661088928445;9;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
698500.0;1080500.0;2008.0;397000;1;0;17;1900.5;163.0;8;13.456691889317357;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1295000.0;1127428.5714285714;2022.0;30500;1;0;2;1498.0;121.0;8;14.07402202531625;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1765000.0;1196749.9916666667;2021.0;69000;2;0;2;1597.0;125.0;8;14.383661814921613;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
1715000.0;1196749.9916666667;2021.0;125000;1;0;3;1498.0;182.0;8;14.354924221672386;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False
