Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;İlan Tarihi;Boya-değişen;Araç Durumu;Link
445.000 TL;Chevrolet;Spark;1.2 LS;2010;72.500 km;Düz;35 lt;Kırmızı;1206 cc;82 hp;Hatchback/5;28.Kas.25;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-spark-1-2-ls/sahibinden-chevrolet-spark-1-2-ls-2010-model/35243103
550.000 TL;Chevrolet;Aveo;1.4 LS;2012;97.000 km;Otomatik;LPG & Benzin;Beyaz;1398 cc;110 hp;Sedan;28.Kas.25;3 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-ls/sahibinden-chevrolet-aveo-1-4-ls-2012-model/35241689
635.000 TL;Chevrolet;Cruze;1.6 Design Edition Plus;2011;161.000 km;Otomatik;60 lt;Füme;1598 cc;124 hp;Sedan;28.Kas.25;1 değişen, 1 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-design-edition-plus/sahibinden-chevrolet-cruze-1-6-design-edition-plus-2011-model/35257875
500.000 TL;Chevrolet;Cruze;1.6 LS;2011;182.000 km;Otomatik;60 lt;Beyaz;1598 cc;124 hp;Sedan;28.Kas.25;1 değişen, 9 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-1-6-ls-2011-model/35257558
535.000 TL;Chevrolet;Cruze;1.6 LS;2010;241.000 km;Otomatik;60 lt;Gri (Gümüş);1598 cc;113 hp;Sedan;28.Kas.25;3 değişen;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-motor-sanziman-yeni/32098113
455.000 TL;Chevrolet;Cruze;1.6 LS;2010;223.000 km;Düz;60 lt;Beyaz;1598 cc;113 hp;Sedan;28.Kas.25;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-1-6-ls-2010-model/35256713
265.000 TL;Chevrolet;Lacetti;1.6 SX;2004;244.000 km;Düz;60 lt;Lacivert;1598 cc;109 hp;Sedan;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-lacetti-1-6-sx/sahibinden-chevrolet-lacetti-1-6-sx-2004-model/35255935
480.000 TL;Chevrolet;Cruze;1.Haz;2010;251.000 km;Otomatik;LPG & Benzin;Beyaz;;;Sedan;28.Kas.25;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6/sahibinden-chevrolet-cruze-1-6-2010-model/32873544
520.000 TL;Chevrolet;Aveo;1.4 LTZ;2012;175.000 km;Otomatik;46 lt;Siyah;1398 cc;100 hp;Sedan;28.Kas.25;2 değişen, 4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-ltz/sahibinden-chevrolet-aveo-1-4-ltz-2012-model/35255654
510.000 TL;Chevrolet;Cruze;1.6 LT;2012;126.600 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Sedan;28.Kas.25;2 değişen, 4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-lt/sahibinden-chevrolet-cruze-1-6-lt-2012-model/35237952
540.000 TL;Chevrolet;Cruze;1.6 LS;2011;217.000 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Sedan;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/hatasiz-celik-subabli/35237479
399.000 TL;Chevrolet;Lacetti;1.6 SX;2006;280.000 km;Otomatik;60 lt;Gri;1598 cc;109 hp;Sedan;28.Kas.25;10 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-lacetti-1-6-sx/chevrolet-lacetti-otomatik-200-pesinat-24ay-senet-0-99-oran-2006/34829024
379.000 TL;Chevrolet;Spark;1.2 LT;2010;155.000 km;Düz;35 lt;Kırmızı;1206 cc;82 hp;Hatchback/5;28.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-spark-1-2-lt/2010-chevrolet-spark-1-2-dusuk-km-masrafsiz/35252980
310.000 TL;Chevrolet;Rezzo;1.6 SX Comfort;2006;267.000 km;Düz;60 lt;Siyah;1598 cc;108 hp;MPV;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-rezzo-1-6-sx-comfort/sahibinden-acil-satilik-tramersiz-degisensiz-bakimli-sifir-motor-chevrolet-rezzo-1-6-sx-comfort-200/28060620
559.000 TL;Chevrolet;Cruze;1.6 LT Plus;2012;190.000 km;Otomatik;60 lt;Siyah;1598 cc;124 hp;Hatchback/5;28.Kas.25;2 değişen, 5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-lt-plus/2012-1-6-otomatik-vites-tavan-kaput-bagaj-boyasiz-190-000-km/35251950
435.000 TL;Chevrolet;Cruze;1.6 LS;2011;260.000 km;Düz;60 lt;Siyah;1598 cc;124 hp;Sedan;28.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls/2011-cruze-1-6-124-hp-lpg-li-degisensiz/35251942
265.000 TL;Chevrolet;Rezzo;1.6 SX Comfort;2004;310.000 km;Düz;60 lt;Mavi;1598 cc;105 hp;MPV;28.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-rezzo-1-6-sx-comfort/kosar-oto-dan-bakimli-uygun-fiyatli-full-full-chevrolet-rezzo/35251928
260.750 TL;Chevrolet;Kalos;1.2 SE;2005;204.000 km;Düz;45 lt;Beyaz;1150 cc;72 hp;Hatchback/5;28.Kas.25;3 değişen, 4 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-kalos-1-2-se/cilenkler-den-klimali-204-binde-kalos/35251911
279.900 TL;Chevrolet;Aveo;1.4 SX;2006;203.000 km;Düz;45 lt;Gri;1399 cc;94 hp;Hatchback/5;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-4-sx/mrt-otodan-1-4-16-v-sx-degisensiz-hasar-kayitsiz-sifir-muayene/34068295
469.000 TL;Chevrolet;Cruze;1.6 Design Edition;2011;268.000 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Sedan;28.Kas.25;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-design-edition/turkoglundan-cruze-1-6-124-luk-celik-sibop-extrali/33971605
389.000 TL;Chevrolet;Aveo;1.4 SX;2007;190.000 km;Otomatik;45 lt;Kırmızı;1399 cc;94 hp;Hatchback/5;28.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-4-sx/yakup-demirci-auto-2007-model-1-4-sx-masrafsiz-otomatik-vites/32999236
539.500 TL;Chevrolet;Aveo;1.3 D LS;2012;115.000 km;Düz;46 lt;Beyaz;1248 cc;75 hp;Hatchback/5;28.Kas.25;1 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-3-d-ls/2012-aveo-dizel-manuel-sadece-115bin-km-de-en-dolu-paket/32257624
300.000 TL;Chevrolet;Spark;1.2 LS;2010;232.000 km;Düz;35 lt;Yeşil;1206 cc;82 hp;Hatchback/5;28.Kas.25;Tamamı boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-spark-1-2-ls/ydn-motors-tan-satilik-2010-model-1-2-chevrolet-spark/35250840
612.000 TL;Chevrolet;Cruze;1.6 WTCC Edition Plus;2012;216.000 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Sedan;28.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-wtcc-edition-plus/emsalsiz-fiyataboyasizzz2012sunroofedition-plusteslalpg/35250823
350.000 TL;Chevrolet;Lacetti;1.6 WTCC;2008;248.000 km;Düz;60 lt;Kırmızı;1598 cc;109 hp;Sedan;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-lacetti-1-6-wtcc/sahibinden-chevrolet-lacetti-1-6-wtcc-2008-model/35233240
609.900 TL;Chevrolet;Cruze;1.6 LS;2011;187.000 km;Otomatik;60 lt;Beyaz;1598 cc;124 hp;Sedan;28.Kas.25;2 değişen, 2 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls/suleyman-2011-cruze-1-6-ls-124-hp-otomatik-sirali-lpg/35247507
489.000 TL;Chevrolet;Cruze;1.6 LS;2010;272.000 km;Düz;60 lt;Gri;1598 cc;113 hp;Sedan;28.Kas.25;5 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-1-6-ls-2010-model-272-000-km-gri/35221427
585.000 TL;Chevrolet;Aveo;1.4 LT;2012;211.000 km;Otomatik;46 lt;Siyah;1398 cc;100 hp;Sedan;28.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-lt/memurdan-full-orjinal-degisensiz-boyasiz-otomatik/35229787
580.000 TL;Chevrolet;Cruze;1.6 LT;2012;166.000 km;Düz;60 lt;Gri;1598 cc;124 hp;Sedan;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-lt/sanrof-hiz-sabitleyici-tesla-ekran/32999374
210.000 TL;Chevrolet;Kalos;1.4 SE;2004;247.000 km;Düz;45 lt;Kırmızı;1399 cc;83 hp;Sedan;28.Kas.25;2 değişen, 8 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-kalos-1-4-se/sahibinden-chevrolet-kalos-1-4-se-2004-model/35228535
280.000 TL;Chevrolet;Aveo;1.4 SE;2008;255.000 km;Düz;45 lt;Beyaz;1399 cc;100 hp;Hatchback/5;28.Kas.25;3 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-se/sahibinden-chevrolet-aveo-1-4-se-2008-model/35224004
400.000 TL;Chevrolet;Aveo;1.4 S;2007;150.000 km;Düz;45 lt;Altın;1399 cc;94 hp;Sedan;28.Kas.25;2 değişen;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-s/sahibinden-chevrolet-aveo-1-4-se-2007-model-154-000-km/35223713
495.000 TL;Chevrolet;Aveo;1.3 D LT;2013;118.000 km;Düz;46 lt;Beyaz;1248 cc;75 hp;Hatchback/5;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-3-d-lt/sahibinden-chevrolet-aveo-degisensiz-hatasiz/35222447
539.000 TL;Chevrolet;Aveo;1.4 LT;2011;114.000 km;Otomatik;46 lt;Gri;1398 cc;100 hp;Sedan;28.Kas.25;5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-4-lt/enes-oto-2011-chevrolet-aveo-1-4-otomatik-114-000km/33444296
435.000 TL;Chevrolet;Spark;1.0 LS;2010;244.000 km;Düz;35 lt;Mavi;995 cc;68 hp;Hatchback/5;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-spark-1-0-ls/hatasiz-boyasiz-2010-chevrolet-spark/35243873
320.000 TL;Chevrolet;Rezzo;1.6 SX Comfort;2008;253.000 km;Düz;LPG & Benzin;Siyah;1401 - 1600 cm3;101 - 125 HP;MPV;28.Kas.25;1 değişen;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-rezzo-1-6-sx-comfort/hatasiizz-emsalsiz-full-sanroflu-bakimli-aile-araci/34573685
525.000 TL;Chevrolet;Cruze;1.6 LS;2010;175.000 km;Düz;LPG & Benzin;Gri;1401 - 1600 cm3;101 - 125 HP;Sedan;28.Kas.25;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls/170-binde-2010-model-chevrolet-cruze/34573672
530.000 TL;Chevrolet;Cruze;1.6 LS;2012;270.000 km;Düz;LPG & Benzin;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;28.Kas.25;1 değişen, 5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls/2012-cruze-opc-2027-muayene/34573669
445.000 TL;Chevrolet;Aveo;1.4 LS;2011;132.000 km;Düz;46 lt;Gri;1398 cc;100 hp;Hatchback/5;28.Kas.25;1 değişen, 1 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-4-ls/2011-chevrolet-aveo-1-4-ls-100hp-132000km/34573643
395.000 TL;Chevrolet;Aveo;1.3 D LT;2012;287.000 km;Düz;46 lt;Beyaz;1248 cc;75 hp;Sedan;28.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-3-d-lt/temiz-aile-araci-degisensiz-cogu-yeri-boyasiz/34750973
310.000 TL;Chevrolet;Kalos;1.4 SX;2004;249.000 km;Düz;LPG & Benzin;Mavi;1201 - 1400 cm3;76 - 100 HP;Hatchback/5;28.Kas.25;12 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-kalos-1-4-sx/chevrolet-kalos-1-4-sx-2004-model/34750579
300.000 TL;Chevrolet;Kalos;1.2 SE;2006;207.000 km;Düz;45 lt;Beyaz;1150 cc;72 hp;Hatchback/5;28.Kas.25;1 değişen, 6 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-kalos-1-2-se/chevrolet-kalos-1-2-orjinal-benzinli/34008997
489.000 TL;Chevrolet;Aveo;1.3 D LT;2012;198.000 km;Düz;46 lt;Siyah;1248 cc;75 hp;Sedan;28.Kas.25;1 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-3-d-lt/valore-auto-2012-aveo-1-3-d-lt-13-cikisli-sifir-muayene-hatasiz/33600655
515.000 TL;Chevrolet;Cruze;1.6 LS Plus;2010;226.000 km;Otomatik;Benzin;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;28.Kas.25;1 değişen, 5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls-plus/2010chevroletcruze1-6ls-plussunroofilk-elotomatik/33559520
27.000.000 TL;Chevrolet;Corvette;C8;2022;0 km;Otomatik;Benzin;Mavi;6001 cc;476 - 500 HP;Coupe;28.Kas.25;Tamamı orjinal;Yurtdışından İthal Sıfır;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-corvette-c8/2022-corvette-c8-stingray-6-2-v8-head-up-sogutma-bose-sport-mode/31808489
325.000 TL;Chevrolet;Lacetti;1.6 SX;2006;350.000 km;Otomatik;60 lt;Gri;1598 cc;109 hp;Sedan;28.Kas.25;1 değişen, 7 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-lacetti-1-6-sx/2006-chevrolet-lacetti-1-6-lpg-otomatik-klimali-sifir-muayene/30198993
6.150.000 TL;Chevrolet;Camaro;2.0;2020;31.000 km;Otomatik;Benzin;Yeşil;1801 - 2000 cm3;251 - 275 HP;Coupe;28.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-camaro-2-0/cetinler-den-2020-model-chevrolet-camaro-2-0-275hp/29675411
600.000 TL;Chevrolet;Cruze;1.6 LT;2012;140.000 km;Düz;60 lt;Gri (metalik);1598 cc;124 hp;Hatchback/5;27.Kas.25;3 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-lt/sahibinden-chevrolet-cruze-1-6-lt-2012-model/35237205
360.000 TL;Chevrolet;Lacetti;1.6 SX;2004;176.000 km;Otomatik;LPG & Benzin;Gri;1601 - 1800 cm3;101 - 125 HP;Hatchback/5;27.Kas.25;3 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-lacetti-1-6-sx/sahibinden-chevrolet-lacetti-1-6-sx-2004-model/29902563
410.000 TL;Chevrolet;Aveo;1.4 LT;2012;273.000 km;Düz;46 lt;Gri;1398 cc;100 hp;Hatchback/5;27.Kas.25;1 değişen;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-lt/takas-olur/35233661
550.000 TL;Chevrolet;Cruze;1.6 LS;2011;208.625 km;Otomatik;60 lt;Gri;1598 cc;124 hp;Sedan;27.Kas.25;1 değişen;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-otomatik-lpg-1-6-ls-2011-model/35213858
612.000 TL;Chevrolet;Cruze;1.6 WTCC Edition;2012;216.000 km;Düz;LPG & Benzin;Beyaz;1401 - 1600 cm3;126 - 150 HP;Sedan;27.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-wtcc-edition/emsalsiz-fiyataboyasizzz2012sunroofedition-plusteslalpg/35231802
559.000 TL;Chevrolet;Cruze;1.6 LT;2012;222.000 km;Düz;60 lt;Siyah;1598 cc;124 hp;Sedan;27.Kas.25;2 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-lt/sahibinden-chevrolet-cruze-1-6-lt-2012-model-222-000-km-siyah/35220995
258.000 TL;Chevrolet;Spark;0.8 S;2006;172.000 km;Düz;35 lt;Kırmızı;796 cc;52 hp;Hatchback/5;27.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-spark-0-8-s/sahibinden-chevrolet-spark-0-8-s-2006-model/35218237
277.000 TL;Chevrolet;Kalos;1.4 SX;2005;302.000 km;Düz;45 lt;Beyaz;1399 cc;94 hp;Hatchback/5;27.Kas.25;2 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-kalos-1-4-sx/sahibinden-chevrolet-kalos-1-4-sx-2005-16-valf/35218177
665.000 TL;Chevrolet;Cruze;1.6 LS Plus;2011;125.000 km;Düz;60 lt;Siyah;1598 cc;124 hp;Sedan;27.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls-plus/2011-boyasiz-cruze-1-6-ls-plus-ilk-sahibi-orjinal-124-hp-uzay-da/34072296
330.000 TL;Chevrolet;Aveo;1.2 LS;2012;183.000 km;Düz;Benzin;Beyaz;1201 - 1400 cm3;51 - 75 HP;Hatchback/5;27.Kas.25;2 değişen, 5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-2-ls/oz-isik-auto-dan-chevrolet-aveo-1-2-ls-benzinli/34071394
420.000 TL;Chevrolet;Aveo;1.4 SX;2008;209.100 km;Düz;45 lt;Gri (Gümüş);1399 cc;94 hp;Sedan;27.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-sx/sahibinden-chevrolet-aveo-1-4-sx-2008-model/35229645
490.000 TL;Chevrolet;Aveo;1.4 SE;2008;171.000 km;Düz;45 lt;Beyaz;1399 cc;94 hp;Sedan;27.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-se/sahibinden-hatasiz-boyasiz-degisensiz-dusuk-kilometre-aveo/35215392
585.000 TL;Chevrolet;Cruze;1.6 WTCC Edition Plus;2012;173.000 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Sedan;27.Kas.25;2 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-wtcc-edition-plus/armagan-otomotiv-den-sunrooflu-cruze/33568994
460.000 TL;Chevrolet;Cruze;1.6 LS;2010;166.000 km;Düz;LPG & Benzin;Siyah;1401 - 1600 cm3;101 - 125 HP;Sedan;27.Kas.25;1 değişen, 4 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls/konumuz-otomotiv-den-dusuk-km-emsalsiz-temizlikte-cruze-ls-plus/31808892
320.000 TL;Chevrolet;Lacetti;1.6 SX;2005;254.000 km;Düz;LPG & Benzin;Yeşil;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;27.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-lacetti-1-6-sx/dede-otomotiv-den-2005-model-1-6-lpg-li-lacetti-sx/29226161
369.900 TL;Chevrolet;Aveo;1.2 LS;2010;317.000 km;Düz;45 lt;Beyaz;1206 cc;84 hp;Sedan;27.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-2-ls/emsalsiz-degisensiz-2010-1-2-16-85hp-bakimli-sirali-sistem/26813105
485.000 TL;Chevrolet;Cruze;1.6 LS;2011;133.200 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Hatchback/5;27.Kas.25;1 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-1-6-ls-2011-model-132-200-km-beyaz/35193934
270.000 TL;Chevrolet;Aveo;1.4 SX;2006;253.000 km;Düz;45 lt;Siyah;1399 cc;94 hp;Hatchback/5;27.Kas.25;9 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-sx/sahibinden-chevrolet-aveo-1-4-sx-2006-model/35204907
320.000 TL;Chevrolet;Aveo;1.4 SE;2011;222.000 km;Düz;45 lt;Füme;1399 cc;100 hp;Sedan;27.Kas.25;6 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-aveo-1-4-se/sahibinden-chevrolet-aveo-1-4-se-2011-model/35199991
265.000 TL;Chevrolet;Lacetti;1.4 SX;2004;305.000 km;Düz;60 lt;Bordo;1399 cc;95 hp;Hatchback/5;27.Kas.25;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-lacetti-1-4-sx/sahibinden-chevrolet-lacetti-1-4-sx-2004-model/35199546
462.000 TL;Chevrolet;Cruze;1.6 LS;2010;271.000 km;Otomatik;60 lt;Siyah;1598 cc;113 hp;Sedan;27.Kas.25;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-1-6-ls-2010-model/23832738
285.000 TL;Chevrolet;Kalos;1.4 SE;2004;238.000 km;Düz;45 lt;Kırmızı;1399 cc;83 hp;Hatchback/5;27.Kas.25;11 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-kalos-1-4-se/2004-model-sadece-238-bin-km-de-hatasiz-degisensiz-muayene-yeni/35211690
710.000 TL;Chevrolet;Cruze;1.6 LT;2012;109.000 km;Otomatik;Benzin;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;27.Kas.25;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-lt/250-000-tl-pesinatla-12-24-36-ay-vade-elden-senetle-kredi-karti/35211561
489.750 TL;Chevrolet;Aveo;1.4 LS;2010;150.505 km;Otomatik;LPG & Benzin;Beyaz;1401 - 1600 cm3;76 - 100 HP;Hatchback/5;27.Kas.25;2 değişen, 2 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-4-ls/ata-otomotiv-chevrolet-aveo-1-4-ls/35211560
465.000 TL;Chevrolet;Aveo;1.4 LT;2012;196.610 km;Otomatik;46 lt;Gri;1398 cc;100 hp;Sedan;27.Kas.25;2 değişen;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-4-lt/2012-aveo-1-4-eco-motor-tam-otomatik-yeni-kasa-bakimli/35211559
545.000 TL;Chevrolet;Cruze;1.6 LT;2012;174.000 km;Düz;LPG & Benzin;Kahverengi;1401 - 1600 cm3;101 - 125 HP;Sedan;27.Kas.25;5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-lt/ender-auto-dan-2012-cruze-1-6-lt-benzin-lpg-174-xxx-km-ekstrali/35211557
449.900 TL;Chevrolet;Aveo;1.4 SE;2010;140.000 km;Otomatik;45 lt;Beyaz;1399 cc;94 hp;Sedan;27.Kas.25;4 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-4-se/sadece-140-bin-km-de-2010-chevrolet-aveo-1-4-tam-otomatikvites/35211553
595.000 TL;Chevrolet;Cruze;1.6 LS Plus;2011;193.000 km;Otomatik;60 lt;Gri;1598 cc;124 hp;Sedan;27.Kas.25;2 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls-plus/rs-auto-dan-2011-chevrolet-cruze-sunroof-otomatik-lpg/35211550
645.000 TL;Chevrolet;Cruze;1.6 LS;2010;163.000 km;Otomatik;LPG & Benzin;Kırmızı;1401 - 1600 cm3;101 - 125 HP;Sedan;27.Kas.25;4 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-ls/satilik-curuz/35211543
420.000 TL;Chevrolet;Aveo;1.2 SE;2011;142.000 km;Düz;45 lt;Beyaz;1150 cc;72 hp;Sedan;27.Kas.25;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-2-se/2011-chevrolet-aveo-1-2-benzin-lpg-142-000-km/35211514
279.000 TL;Chevrolet;Aveo;1.2 S;2008;167.000 km;Düz;LPG & Benzin;Beyaz;1201 - 1400 cm3;76 - 100 HP;Hatchback/5;27.Kas.25;6 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-aveo-1-2-s/2008-aveo-benzin-lpg-167-000-km-muane-yni-ilk-sahibindn/33862464
539.000 TL;Chevrolet;Cruze;1.6 Sport Plus;2013;250.000 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Sedan;27.Kas.25;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-sport-plus/cruze-sport-plus-multi-media-yeni-gogus-kredi-kartina-taksit-imk/35211429
585.000 TL;Chevrolet;Cruze;1.6 Sport;2012;228.000 km;Düz;60 lt;Beyaz;1598 cc;124 hp;Hatchback/5;27.Kas.25;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6-sport/hatasiz-celik-siboblu/35211427
415.000 TL;Chevrolet;Cruze;1.Haz;2010;260.000 km;Düz;LPG & Benzin;Gri;1401 - 1600 cm3;101 - 125 HP;Sedan;27.Kas.25;2 değişen, 5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-chevrolet-cruze-1-6/serkay-oto-dan-2010-cruze-1-6-bakimli-13-yillik-sahipten/31315608
