Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Boya-değişen;Log_Fiyat
815000.0;Skoda;Rapid;1.2 TSI Spaceback Style;2016.0;112000;Yarı Otomatik;Benzin;Kırmızı;1197.0;90.0;Hatchback/5;2 değişen;13.610944619216111
260000.0;Skoda;Fabia;1.2 Classic;2007.0;267000;Düz;Benzin;Füme;1198.0;64.0;Hatchback/5;3 boyalı;12.468440756144114
1759750.0;Skoda;SuperB;1.5 TSI Premium;2021.0;86000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Station wagon;4 boyalı;14.380682879732754
1300000.0;Skoda;SuperB;1.6 TDI Style;2018.0;120000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;5 boyalı;14.077875591662238
1280000.0;Skoda;Octavia;1.6 TDI Optimal;2018.0;118000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;3 boyalı;14.062371417145494
1455000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;196000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;1 boyalı;14.190517145872716
949000.0;Skoda;Octavia;1.6 TDI Optimal;2016.0;203000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;2 değişen, 3 boyalı;13.76316513133229
1365000.0;Skoda;Octavia;1.6 TDI Style;2018.0;176000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;Tamamı orjinal;14.12666571920166
1545000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;187000;Otomatik;Dizel;Gri;1500.5;113.0;Sedan;Tamamı orjinal;14.250535115562965
880000.0;Skoda;Octavia;1.6 TDI Elegance CR;2014.0;323000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;2 değişen, 8 boyalı;13.68767832281738
1165000.0;Skoda;Octavia;1.4 TSI Style;2016.0;126000;Yarı Otomatik;Benzin;Gri;1395.0;150.0;Hatchback/5;3 boyalı;13.968232503350668
889000.0;Skoda;Octavia;1.6 TDI Elegance CR;2012.0;183000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Hatchback/5;Belirtilmemiş;13.697853639354802
1158000.0;Skoda;Scala;1.0 TSI Premium;2022.0;187000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;Tamamı orjinal;13.962205800672564
775000.0;Skoda;Octavia;1.6 TDI Ambiente;2011.0;278000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Hatchback/5;1 boyalı;13.560619598657231
1720000.0;Skoda;SuperB;1.6 TDI Prestige;2018.0;198000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;Belirtilmemiş;14.357835430184815
1235000.0;Skoda;Octavia;1.5 e-Tec Premium;2022.0;87000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Hatchback/5;3 değişen, 6 boyalı;14.026582337760486
1169000.0;Skoda;Scala;1.0 TSI Premium;2022.0;164000;Yarı Otomatik;Benzin;Gri (Gümüş);999.0;110.0;Hatchback/5;Tamamı orjinal;13.971660095885833
1045000.0;Skoda;Rapid;1.4 TDI GreenTec Style;2016.0;109350;Yarı Otomatik;Dizel;Beyaz;1422.0;90.0;Hatchback/5;1 değişen;13.85952840031839
2075000.0;Skoda;SuperB;1.6 TDI Prestige;2020.0;145000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;Tamamı orjinal;14.54547219357453
435000.0;Skoda;Octavia;1.6 Elegance;2004.0;296000;Düz;Benzin;Füme;1500.5;113.0;Hatchback/5;Tamamı orjinal;12.983103608918752
700000.0;Skoda;SuperB;1.4 TSI Comfort;2009.0;245500;Düz;Benzin;Kahverengi;1390.0;125.0;Sedan;3 boyalı;13.45883704259595
1100000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;350000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;1 değişen, 1 boyalı;13.910821646859096
225000.0;Skoda;Felicia;1.3 GLX;1997.0;312000;Düz;Benzin;Beyaz;1289.0;54.0;Hatchback/5;Belirtilmemiş;12.323860125621126
1270000.0;Skoda;SuperB;1.4 TSI Active;2017.0;103000;Düz;Benzin;Beyaz;1395.0;125.0;Sedan;1 değişen, 1 boyalı;14.05452824583604
1385000.0;Skoda;Octavia;1.6 TDI Style;2019.0;183000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;1 boyalı;14.141211419624977
300000.0;Skoda;Fabia;1.2 Classic;2004.0;229750;Düz;Benzin;Füme;1198.0;64.0;Hatchback/5;1 değişen, 9 boyalı;12.611541086966117
185000.0;Skoda;Felicia;1.3 GLX;1997.0;240000;Düz;Benzin;Kırmızı;1289.0;54.0;Hatchback/5;Belirtilmemiş;12.128116509451258
485000.0;Skoda;Octavia;1.6 Ambiente;2008.0;295000;Düz;Benzin;Gri;1595.0;102.0;Station wagon;Tamamı orjinal;13.091906231773164
2000000.0;Skoda;SuperB;1.6 TDI Prestige;2020.0;190000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;Tamamı orjinal;14.508658238524095
1150000.0;Skoda;Rapid;1.4 TDI Spaceback Style;2017.0;128000;Yarı Otomatik;Dizel;Kırmızı;1422.0;90.0;Hatchback/5;Tamamı orjinal;13.955273369904273
3150000.0;Skoda;SuperB;1.5 TSI Prestige;2024.0;11000;Yarı Otomatik;Benzin;Gri (metalik);1498.0;150.0;Sedan;Tamamı orjinal;14.962913328262085
600000.0;Skoda;Fabia;1.4 Optimal;2012.0;270000;Düz;Benzin;Diğer;1390.0;85.0;Hatchback/5;1 değişen, 9 boyalı;13.304686600863562
1589000.0;Skoda;Octavia;1.5 e-Tec Premium;2021.0;138000;Yarı Otomatik;Benzin;Mavi;1498.0;150.0;Hatchback/5;Tamamı orjinal;14.278616074845276
1500000.0;Skoda;Octavia;1.6 TDI Style;2018.0;114000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;Belirtilmemiş;14.220976332738882
935000.0;Skoda;Fabia;1.0 TSI Elite;2023.0;6001;Düz;Benzin;Beyaz;999.0;95.0;Hatchback/5;2 değişen, 3 boyalı;13.74830287778897
150000.0;Skoda;Favorit;1.3 LX;1994.0;240000;Düz;Benzin;Kırmızı;1289.0;57.0;Hatchback/5;Belirtilmemiş;11.918397239722838
265000.0;Skoda;Felicia;1.3 GLXi;1999.0;185000;Düz;Benzin;Gri;1289.0;68.0;Hatchback/5;Tamamı orjinal;12.487488878546143
245000.0;Skoda;Felicia;1.6 GLXi;2000.0;292000;Düz;Benzin;Bordo;1598.0;75.0;Hatchback/5;Tamamı orjinal;12.409017571151187
475000.0;Skoda;Octavia;1.6 Classic;2008.0;339000;Düz;Benzin;Gri;1500.5;113.0;Sedan;5 değişen, 8 boyalı;13.07107218827772
949000.0;Skoda;SuperB;1.4 TSI Style;2017.0;298000;Düz;Benzin;Beyaz;1395.0;150.0;Sedan;Belirtilmemiş;13.76316513133229
995000.0;Skoda;Fabia;1.2 TSI Style;2016.0;71954;Yarı Otomatik;Benzin;Beyaz;1197.0;110.0;Hatchback/5;1 boyalı;13.81049902116535
1375000.0;Skoda;Octavia;1.0 e-Tec Elite;2021.0;99000;Yarı Otomatik;Benzin;Siyah;999.0;110.0;Hatchback/5;2 boyalı;14.13396501635527
650000.0;Skoda;SuperB;1.4 TSI Comfort;2011.0;257000;Düz;Benzin;Kahverengi;1390.0;125.0;Sedan;Belirtilmemiş;13.384729180332174
1250000.0;Skoda;SuperB;1.6 TDI Prestige;2014.0;221000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Sedan;Belirtilmemiş;14.038654909278163
390000.0;Skoda;Fabia;1.4 Choice;2004.0;210000;Düz;Benzin;Gri;1390.0;100.0;Hatchback/5;1 boyalı;12.873904582205109
950000.0;Skoda;SuperB;1.6 TDI Prestige;2011.0;260000;Düz;Dizel;Siyah;1598.0;105.0;Sedan;Belirtilmemiş;13.76421831620775
1700000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;162000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;Belirtilmemiş;14.346139397261563
1750000.0;Skoda;SuperB;1.6 TDI Style;2018.0;149000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;Belirtilmemiş;14.375126917328105
820000.0;Skoda;Rapid;1.4 TDI GreenTec Style;2015.0;206500;Yarı Otomatik;Dizel;Beyaz;1422.0;90.0;Sedan;Belirtilmemiş;13.617060838751888
115000.0;Skoda;Favorit;135 LX;1994.0;171000;Düz;Benzin;Kırmızı;1289.0;54.0;Hatchback/5;Tamamı orjinal;11.652696102959752
785000.0;Skoda;Rapid;1.4 TSI Spaceback Style;2015.0;158500;Yarı Otomatik;Benzin;Beyaz;1395.0;125.0;Hatchback/5;2 değişen;13.573440270649083
699999.0;Skoda;SuperB;1.6 TDI Active;2012.0;233333;Düz;Dizel;Beyaz;1598.0;105.0;Sedan;2 değişen, 3 boyalı;13.458835614025542
3115000.0;Skoda;SuperB;1.5 TSI Prestige;2024.0;11250;Otomatik;Benzin;Gri;1500.5;138.0;Sedan;Tamamı orjinal;14.951740031230926
1370000.0;Skoda;SuperB;1.5 TSI Premium;2020.0;140000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;2 değişen, 3 boyalı;14.130322027731047
1817500.0;Skoda;SuperB;1.5 TSI Elite;2019.0;107000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;3 boyalı;14.412973038595988
2950000.0;Skoda;SuperB;1.5 TSI L&K Crystal;2023.0;33000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;Tamamı orjinal;14.897316067298997
1795000.0;Skoda;SuperB;1.5 TSI Prestige;2022.0;190000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;1 boyalı;14.400516137007424
2159900.0;Skoda;SuperB;1.5 TSI Prestige;2022.0;147465;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;Tamamı orjinal;14.585572945276637
1347000.0;Skoda;Scala;1.0 TSI Premium;2022.0;45000;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;Belirtilmemiş;14.113391197782724
1158000.0;Skoda;Scala;1.0 TSI Elite;2022.0;131000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;Tamamı orjinal;13.962205800672564
1360000.0;Skoda;Scala;1.0 TSI Elite;2024.0;79500;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;Tamamı orjinal;14.122995993006082
1355000.0;Skoda;Scala;1.0 TSI Premium;2022.0;84000;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;Tamamı orjinal;14.119312750303044
1189000.0;Skoda;Scala;1.0 TSI Elite;2022.0;89000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;Belirtilmemiş;13.98862401671546
2399750.0;Skoda;SuperB;1.5 TSI Sportline;2022.0;108000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;Tamamı orjinal;14.69087553993577
1935000.0;Skoda;SuperB;1.5 TSI Prestige;2021.0;129000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;8 boyalı;14.475618401241752
1269000.0;Skoda;Scala;1.0 TSI Elite;2022.0;56000;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;Tamamı orjinal;14.053740534718278
1040000.0;Skoda;Scala;1.6 TDI Premium;2020.0;149000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;2 değişen;13.854732232655556
1229000.0;Skoda;Scala;1.0 TSI Premium;2022.0;108900;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;Tamamı orjinal;14.021712202217492
1195000.0;Skoda;Scala;1.0 TSI Elite;2022.0;114000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;Tamamı orjinal;13.99365758016748
1275000.0;Skoda;Scala;1.0 TSI Premium;2023.0;102000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;3 boyalı;14.058457520888082
1165000.0;Skoda;Scala;1.0 TSI Elite;2022.0;136000;Yarı Otomatik;Benzin;Beyaz;999.0;110.0;Hatchback/5;Tamamı orjinal;13.968232503350668
935000.0;Skoda;Rapid;1.2 TSI Spaceback Style;2015.0;153000;Yarı Otomatik;Benzin;Beyaz;1197.0;90.0;Hatchback/5;6 boyalı;13.74830287778897
768750.0;Skoda;Rapid;1.6 TDI Elegance;2014.0;220000;Yarı Otomatik;Dizel;Beyaz;1598.0;90.0;Sedan;5 boyalı;13.552522398915029
1070000.0;Skoda;Octavia;1.6 TDI Elegance CR;2013.0;183000;Otomatik;Dizel;Gri;1500.5;113.0;Hatchback/5;1 değişen, 4 boyalı;13.883170141017091
535000.0;Skoda;Octavia;1.6 TDI Elegance;2011.0;246000;Yarı Otomatik;Dizel;Bordo;1598.0;105.0;Hatchback/5;Tamamı orjinal;13.190023895035274
1060000.0;Skoda;Fabia;1.2 TSI Style;2016.0;42000;Yarı Otomatik;Benzin;Mavi;1197.0;110.0;Hatchback/5;Tamamı orjinal;13.87378040948403
718000.0;Skoda;Fabia;1.2 TSI Ambition;2016.0;136250;Düz;Benzin;Kırmızı;1197.0;90.0;Hatchback/5;1 değişen, 5 boyalı;13.484226240787052
1169000.0;Skoda;Fabia;1.0 TSI Premium;2021.0;47555;Otomatik;Benzin;Kırmızı;1200.0;88.0;Hatchback/5;1 boyalı;13.971660095885833
840000.0;Skoda;Fabia;1.0 GreenTec Style;2018.0;113000;Yarı Otomatik;Benzin;Beyaz;999.0;110.0;Hatchback/5;3 boyalı;13.64115836129498
1055000.0;Skoda;SuperB;1.6 TDI Style;2017.0;266000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;4 boyalı;13.869052272759154
1350000.0;Skoda;SuperB;1.6 TDI Style;2018.0;249000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;1 boyalı;14.11561589115508
1588888.0;Skoda;SuperB;1.6 TDI Style;2017.0;117000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;Tamamı orjinal;14.278545587823984
1525000.0;Skoda;SuperB;1.6 TDI Prestige;2016.0;187000;Otomatik;Dizel;Füme;1500.5;113.0;Sedan;2 değişen, 2 boyalı;14.23750562376114
979000.0;Skoda;SuperB;1.6 TDI Prestige;2013.0;235000;Yarı Otomatik;Dizel;Gri;1598.0;105.0;Sedan;3 değişen, 1 boyalı;13.794287942962583
2230000.0;Skoda;SuperB;1.6 TDI Prestige;2018.0;50000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;Tamamı orjinal;14.617512591866694
2125000.0;Skoda;SuperB;1.6 TDI Prestige;2019.0;116300;Otomatik;Dizel;Gri;1500.5;113.0;Sedan;Tamamı orjinal;14.56928283092878
1389000.0;Skoda;SuperB;1.6 TDI Prestige;2015.0;217080;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;Tamamı orjinal;14.144095341678629
1800000.0;Skoda;SuperB;1.6 TDI Prestige;2015.0;62000;Düz;Dizel;Beyaz;1598.0;120.0;Sedan;Tamamı orjinal;14.403297778421797
499500.0;Skoda;Octavia;1.6 Elegance;2009.0;310000;Düz;Benzin;Siyah;1500.5;113.0;Hatchback/5;8 boyalı;13.121364879070743
349000.0;Skoda;Octavia;1.6 Elegance;2001.0;313000;Düz;Benzin;Lacivert;1595.0;100.0;Station wagon;1 değişen, 3 boyalı;12.762830066509972
265000.0;Skoda;Fabia;1.4 Comfort;2001.0;284000;Düz;Benzin;Yeşil;1300.5;63.0;Hatchback/5;Tamamı orjinal;12.487488878546143
1295750.0;Skoda;SuperB;2.0 TDI Prestige;2015.0;295000;Otomatik;Dizel;Siyah;1900.5;188.0;Sedan;Tamamı orjinal;14.074601007805466
5100000.0;Skoda;SuperB;2.0 TDI L&K Crystal;2024.0;39169;Yarı Otomatik;Dizel;Siyah;1968.0;200.0;Sedan;1 değişen, 1 boyalı;15.444751293772969
1198000.0;Skoda;SuperB;1.6 TDI Elegance;2015.0;133000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Sedan;1 değişen, 2 boyalı;13.996164892381724
1347500.0;Skoda;Octavia;1.6 TDI Style;2019.0;145574;Yarı Otomatik;Dizel;Şampanya;1598.0;115.0;Hatchback/5;1 değişen, 3 boyalı;14.113762323880042
1315000.0;Skoda;Octavia;1.6 TDI Style;2019.0;201000;Yarı Otomatik;Dizel;Gri;1598.0;115.0;Hatchback/5;1 boyalı;14.089347984049986
1225000.0;Skoda;Octavia;1.6 TDI Style;2019.0;190000;Yarı Otomatik;Dizel;Füme;1598.0;115.0;Hatchback/5;2 değişen, 2 boyalı;14.018452218287162
1248850.0;Skoda;Octavia;1.6 TDI Optimal;2019.0;146500;Yarı Otomatik;Dizel;Gri;1598.0;115.0;Hatchback/5;1 boyalı;14.0377344865551
1060000.0;Skoda;Octavia;1.6 TDI Optimal;2018.0;247000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;1 değişen, 3 boyalı;13.87378040948403
1160000.0;Skoda;Octavia;1.6 TDI Optimal;2017.0;153000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;2 boyalı;13.96393142515114
675000.0;Skoda;Octavia;1.6 TDI Ambition;2012.0;268000;Düz;Dizel;Siyah;1598.0;105.0;Hatchback/5;3 boyalı;13.42246945133505
810000.0;Skoda;Octavia;1.6 TDI Ambiente;2011.0;205600;Yarı Otomatik;Dizel;Füme;1598.0;105.0;Hatchback/5;Belirtilmemiş;13.60479076121576
142000.0;Skoda;Forman;LX;1994.0;350000;Düz;Benzin;Beyaz;1289.0;57.0;Station wagon;Belirtilmemiş;11.863589378812122
2300000.0;Skoda;Octavia;1.5 Mhev Premium;2025.0;28000;Otomatik;Hibrit;Gri;1500.5;138.0;Sedan;Tamamı orjinal;14.648420115681892
2350000.0;Skoda;Octavia;1.5 Mhev Elite;2025.0;7000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;Tamamı orjinal;14.669926311652166
2350000.0;Skoda;Octavia;1.5 Mhev Elite;2025.0;7500;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;Tamamı orjinal;14.669926311652166
1615000.0;Skoda;Octavia;1.5 e-Tec Premium;2022.0;95000;Yarı Otomatik;Benzin;Lacivert;1498.0;150.0;Hatchback/5;Belirtilmemiş;14.29484613383375
1645000.0;Skoda;Octavia;1.0 e-Tec Elite;2024.0;85650;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;Tamamı orjinal;14.31325155008416
1750000.0;Skoda;Octavia;1.0 e-Tec Premium;2023.0;54000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;Tamamı orjinal;14.375126917328105
1375000.0;Skoda;Octavia;1.0 e-Tec Elite;2021.0;175000;Yarı Otomatik;Benzin;Beyaz;999.0;110.0;Hatchback/5;Belirtilmemiş;14.13396501635527
1690000.0;Skoda;Octavia;1.0 e-Tec Premium;2023.0;79000;Yarı Otomatik;Benzin;Mavi;999.0;110.0;Hatchback/5;Tamamı orjinal;14.340239678615058
1375000.0;Skoda;Octavia;1.0 e-Tec Elite;2022.0;140000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;1 boyalı;14.13396501635527
1265000.0;Skoda;Octavia;1.2 TSI Style;2016.0;60777;Yarı Otomatik;Benzin;Beyaz;1197.0;110.0;Hatchback/5;Belirtilmemiş;14.05058347065728
930000.0;Skoda;Octavia;1.2 TSI Ambition;2017.0;93022;Düz;Benzin;Beyaz;1200.0;88.0;Hatchback/5;2 değişen;13.742940940397675
415000.0;Skoda;Fabia;1.4 Comfort;2001.0;313000;Düz;Benzin;Yeşil (metalik);1397.0;68.0;Hatchback/5;11 boyalı;12.936036208848488
1520000.0;Skoda;SuperB;1.6 TDI Style;2017.0;172000;Düz;Dizel;Beyaz;1598.0;120.0;Sedan;Belirtilmemiş;14.23422155071698
1200000.0;Skoda;Octavia;1.6 TDI Style;2018.0;281000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Station wagon;1 boyalı;13.997832948091215
137500.0;Skoda;Forman;LX;1994.0;191000;Düz;Benzin;Bordo;1289.0;55.0;Station wagon;Tamamı boyalı;11.83138646878959
1055000.0;Skoda;Octavia;1.6 TDI Elegance;2013.0;124773;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Hatchback/5;3 değişen, 2 boyalı;13.869052272759154
655000.0;Skoda;Fabia;1.2 Optimal;2012.0;110961;Düz;Benzin;Beyaz;1198.0;70.0;Hatchback/5;Tamamı orjinal;13.39239204133378
75750.0;Skoda;Favorit;1.3 LX;1993.0;123456;Düz;Benzin;Lacivert;1289.0;57.0;Hatchback/5;Tamamı orjinal;11.235206924604611
780000.0;Skoda;SuperB;1.4 TSI Ambition;2011.0;232354;Düz;Benzin;Siyah;1390.0;125.0;Sedan;4 boyalı;13.567050480716237
900000.0;Skoda;Rapid;1.4 TDI Spaceback Style;2015.0;195000;Yarı Otomatik;Dizel;Beyaz;1422.0;90.0;Hatchback/5;2 boyalı;13.71015115341694
225000.0;Skoda;Felicia;1.3 GLXi;2000.0;220000;Düz;Benzin;Gri (Gümüş);1289.0;68.0;Hatchback/5;3 boyalı;12.323860125621126
500000.0;Skoda;Octavia;1.6 FSI Elegance;2005.0;188000;Düz;Benzin;Füme;1598.0;115.0;Hatchback/5;1 değişen, 8 boyalı;13.122365377402328
735000.0;Skoda;Octavia;1.6 TDI Style CR;2015.0;279900;Düz;Dizel;Beyaz;1598.0;110.0;Hatchback/5;1 değişen, 5 boyalı;13.507627138738266
1075000.0;Skoda;Octavia;1.6 TDI Style CR;2016.0;199000;Yarı Otomatik;Dizel;Beyaz;1598.0;110.0;Hatchback/5;2 değişen, 2 boyalı;13.887832149776026
650000.0;Skoda;Octavia;1.6 TDI Elegance CR;2012.0;285000;Yarı Otomatik;Dizel;Gri (titanyum);1598.0;105.0;Hatchback/5;3 değişen, 5 boyalı;13.384729180332174
1850000.0;Skoda;SuperB;1.6 TDI Premium;2019.0;112000;Yarı Otomatik;Dizel;Gri (metalik);1598.0;120.0;Sedan;2 değişen;14.430696737594902
450000.0;Skoda;Fabia;1.4 TDI Ambiente;2005.0;183000;Düz;Dizel;Gri;1422.0;75.0;Hatchback/5;Belirtilmemiş;13.017005083966255
450000.0;Skoda;Octavia;1.6 Tour;2007.0;229000;Düz;Benzin;Gri (Gümüş);1595.0;102.0;Hatchback/5;1 değişen;13.017005083966255
1285000.0;Skoda;Octavia;1.6 TDI Optimal;2018.0;206000;Otomatik;Dizel;Gri;1500.5;113.0;Hatchback/5;Tamamı orjinal;14.06627005452127
2156500.0;Skoda;Octavia;2.0 TSI RS;2018.0;58000;Yarı Otomatik;Benzin;Beyaz;1984.0;230.0;Hatchback/5;Tamamı orjinal;14.58399755878428
875000.0;Skoda;Fabia;1.2 TSI Style;2015.0;188000;Yarı Otomatik;Benzin;Mavi;1197.0;110.0;Hatchback/5;1 değişen;13.68198030819624
3050000.0;Skoda;SuperB;1.5 TSI Premium;2025.0;6001;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Station wagon;Tamamı orjinal;14.930652476452392
1285000.0;Skoda;Octavia;1.6 TDI Style CR;2015.0;125000;Yarı Otomatik;Dizel;Beyaz;1598.0;110.0;Hatchback/5;Tamamı orjinal;14.06627005452127
2235000.0;Skoda;SuperB;1.5 TSI Prestige;2022.0;95000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;Belirtilmemiş;14.619752233457
930000.0;Skoda;Rapid;1.2 TSI Spaceback Style;2015.0;128000;Yarı Otomatik;Benzin;Beyaz;1197.0;90.0;Hatchback/5;2 boyalı;13.742940940397675
1550000.0;Honda;Civic;1.6 i-VTEC Eco Executive;2018.0;76000;Otomatik;Benzin;Mavi;1597.0;125.0;Sedan;Belirtilmemiş;14.253766134056512
795000.0;Honda;City;1.4 LS;2011.0;176000;Otomatik;Benzin;Gri (Gümüş);1339.0;100.0;Sedan;3 boyalı;13.586098651497313
1330000.0;Honda;Civic;1.6 i-DTEC Elegance;2018.0;122000;Otomatik;Benzin;Beyaz;1597.0;120.0;Sedan;1 değişen;14.100690252077351
1710000.0;Honda;Civic;1.6 i-VTEC ECO Elegance;2020.0;49000;Otomatik;Benzin;Beyaz;1500.5;113.0;Sedan;Tamamı orjinal;14.352004513273991
1550000.0;Honda;Civic;1.6 i-VTEC Eco Executive;2018.0;111000;Otomatik;Benzin;Gri;1597.0;125.0;Sedan;Tamamı orjinal;14.253766134056512
1490000.0;Honda;Civic;1.6 i-VTEC Elegance;2019.0;109000;Otomatik;Benzin;Beyaz;1597.0;125.0;Sedan;Tamamı orjinal;14.214287349062356
1245000.0;Honda;Civic;1.6 i-VTEC ECO Elegance;2014.0;133000;Otomatik;Benzin;Beyaz;1598.0;125.0;Sedan;Belirtilmemiş;14.034646891093471
965000.0;Honda;Civic;1.6 i-VTEC Eco Premium;2013.0;171000;Otomatik;Benzin;Gri;1595.0;125.0;Sedan;1 değişen, 2 boyalı;13.779884416590017
1535000.0;Honda;Civic;1.6 i-VTEC ECO Elegance;2021.0;150000;Yarı Otomatik;Benzin;Beyaz;1597.0;125.0;Sedan;Tamamı orjinal;14.24404159046902
1045000.0;Honda;Civic;1.6 i-VTEC ECO Elegance;2012.0;130000;Otomatik;Benzin;Gri;1595.0;125.0;Sedan;8 boyalı;13.85952840031839
1195000.0;Honda;Civic;1.6 i-VTEC ECO Elegance;2016.0;199000;Yarı Otomatik;Benzin;Gri (Gümüş);1597.0;125.0;Sedan;Belirtilmemiş;13.99365758016748
1149000.0;Honda;Civic;1.6 i-VTEC Elegance;2011.0;99000;Otomatik;Benzin;Gri;1595.0;125.0;Sedan;Tamamı orjinal;13.954403427152531
1305000.0;Honda;City;1.5 i-VTEC Executive;2023.0;27000;Otomatik;Benzin;Kahverengi;1498.0;121.0;Sedan;Tamamı orjinal;14.081714365022162
1149000.0;Honda;Civic;1.6 i-VTEC ECO Elegance;2012.0;162000;Otomatik;Benzin;Beyaz;1595.0;125.0;Sedan;Tamamı orjinal;13.954403427152531
890000.0;Honda;Civic;1.6 i-VTEC ECO Elegance;2013.0;270000;Otomatik;Benzin;Beyaz;1500.5;113.0;Sedan;2 boyalı;13.698977865303196
1405900.0;Honda;Civic;1.6 i-VTEC Eco Executive;2018.0;165000;Otomatik;Benzin;Bordo;1597.0;125.0;Sedan;1 değişen;14.156188936355887
920000.0;Honda;Civic;1.6 i-VTEC Eco Premium;2014.0;150000;Düz;Benzin;Beyaz;1500.5;113.0;Sedan;7 boyalı;13.732130035981154
760000.0;Honda;Civic;1.6 i-VTEC Premium;2010.0;259000;Otomatik;Benzin;Beyaz;1595.0;125.0;Sedan;1 değişen, 5 boyalı;13.541075028051122
1110000.0;Honda;Civic;1.5 i-VTEC RS;2017.0;158850;Otomatik;Benzin;Beyaz;1498.0;182.0;Sedan;2 değişen, 5 boyalı;13.919871474189012
1355000.0;Honda;Civic;1.6 i-VTEC Eco Executive;2019.0;165000;Otomatik;Benzin;Mavi;1500.5;113.0;Sedan;3 boyalı;14.119312750303044
1215000.0;Honda;Civic;1.6 i-VTEC Eco Executive;2018.0;135000;Otomatik;Benzin;Siyah;1597.0;125.0;Sedan;5 değişen, 3 boyalı;14.010255457801716
1599000.0;Honda;Civic;1.5 i-VTEC Elegance;2021.0;104000;Otomatik;Benzin;Lacivert;1498.0;182.0;Sedan;2 boyalı;14.284889617206764
