Fiyat;Marka;Seri;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Log_Fiyat;Boya;Değişen
425000.0;Peugeot;308;2009.0;244000;Düz;Dizel;Gri;1500.5;113.0;Hatchback/5;12.959846800844964;3;2
529000.0;Peugeot;208;2012.0;265000;Düz;Dizel;Gri;1398.0;69.0;Hatchback/5;13.178745601197818;4;0
598500.0;Peugeot;208;2015.0;240000;Düz;Dizel;Beyaz;1300.5;63.0;Hatchback/5;13.302183474822543;2;0
775000.0;Peugeot;208;2016.0;103000;Otomatik;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.560619598657231;0;0
1315000.0;Peugeot;208;2021.0;86459;Otomatik;Benzin;Gri;1199.0;132.0;Hatchback/5;14.089347984049986;0;0
1199900.0;Peugeot;208;2023.0;43000;Otomatik;Benzin;Sarı;1199.0;101.0;Hatchback/5;13.997749611354916;0;0
339750.0;Peugeot;208;2012.0;330000;Düz;Dizel;Beyaz;1398.0;69.0;Hatchback/5;12.73596827534975;11;0
285000.0;Peugeot;206;2003.0;230000;Düz;Benzin;Gri;1360.0;76.0;Hatchback/5;12.560247968016562;0;1
319000.0;Peugeot;206;2006.0;230000;Düz;Benzin;Beyaz;1360.0;76.0;Station wagon;12.672949516558306;6;1
1130000.0;Peugeot;508;2015.0;91500;Otomatik;Dizel;Siyah;1500.5;113.0;Sedan;13.937729075643883;0;0
885000.0;Peugeot;508;2011.0;220000;Otomatik;Dizel;Gri;1500.5;113.0;Station wagon;13.69334405393293;0;0
1799000.0;Peugeot;508;2023.0;52000;Otomatik;Dizel;Gri;1500.5;138.0;Sedan;14.402742068796885;0;0
2190000.0;Peugeot;508;2024.0;61000;Otomatik;Dizel;Füme;1499.0;130.0;Sedan;14.599412558413585;0;0
1565000.0;Peugeot;508;2019.0;115000;Otomatik;Dizel;Füme;1499.0;130.0;Sedan;14.263397020933825;0;0
1170000.0;Peugeot;308;2017.0;103000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;13.972515161474428;0;0
425000.0;Peugeot;301;2016.0;330000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;12.959846800844964;0;0
550000.0;Peugeot;301;2018.0;160000;Düz;Dizel;Beyaz;1560.0;102.0;Sedan;13.21767537538882;0;0
765000.0;Peugeot;301;2018.0;127290;Düz;Dizel;Beyaz;1560.0;102.0;Sedan;13.54763241999736;0;0
1095000.0;Peugeot;308;2015.0;98000;Otomatik;Dizel;Gri;1560.0;122.0;Hatchback/5;13.90626583447433;1;0
615000.0;Peugeot;301;2020.0;202000;Düz;Dizel;Beyaz;1500.5;88.0;Sedan;13.329379172803591;3;1
735000.0;Peugeot;301;2020.0;218000;Düz;Dizel;Gri;1500.5;88.0;Sedan;13.507627138738266;0;0
525000.0;Peugeot;301;2013.0;150350;Düz;Benzin;Beyaz;1199.0;73.0;Sedan;13.171155446333852;1;1
670000.0;Peugeot;301;2019.0;85000;Düz;Benzin;Beyaz;1200.0;88.0;Sedan;13.415034483903348;2;0
649500.0;Peugeot;207;2009.0;128500;Otomatik;Benzin;Siyah;1587.0;122.0;Hatchback/5;13.383959654737488;5;2
595000.0;Peugeot;207;2012.0;174000;Düz;Dizel;Füme;1560.0;93.0;Station wagon;13.296318365198625;0;0
543000.0;Peugeot;301;2019.0;117000;Düz;Benzin;Beyaz;1200.0;88.0;Sedan;13.204866440535003;0;3
600000.0;Peugeot;301;2019.0;240000;Düz;Dizel;Beyaz;1499.0;102.0;Sedan;13.304686600863562;0;0
610000.0;Peugeot;107;2011.0;62425;Yarı Otomatik;Benzin;Siyah;998.0;69.0;Hatchback/5;13.321215875492411;0;0
355000.0;Peugeot;106;1997.0;147000;Düz;Benzin;Beyaz;1587.0;120.0;Hatchback/3;12.779875885354992;0;0
865000.0;Peugeot;508;2012.0;90000;Yarı Otomatik;Benzin;Gri;1598.0;122.0;Sedan;13.670485941982712;3;1
215000.0;Peugeot;206;2006.0;326230;Düz;Dizel;Beyaz;1398.0;69.0;Station wagon;12.278397958261774;4;6
940000.0;Peugeot;RCZ;2011.0;125000;Otomatik;Benzin;Beyaz;1598.0;158.0;Coupe;13.753636218075409;2;0
1350000.0;Peugeot;508;2020.0;57000;Otomatik;Benzin;Gri;1598.0;180.0;Sedan;14.11561589115508;0;0
285000.0;Peugeot;307;2002.0;220000;Düz;Benzin;Mavi;1587.0;110.0;Hatchback/3;12.560247968016562;0;0
419000.0;Peugeot;307;2004.0;223500;Düz;Benzin;Şampanya;1587.0;110.0;Hatchback/5;12.945628585536271;0;0
400000.0;Peugeot;307;2006.0;325000;Düz;Benzin;Mavi;1500.5;113.0;Hatchback/5;12.899222326086994;2;0
330000.0;Peugeot;406;2000.0;332000;Otomatik;Benzin;Mavi;1900.5;138.0;Sedan;12.706850963741102;12;0
400000.0;Peugeot;307;2004.0;193000;Düz;Benzin;Siyah;1500.5;113.0;Hatchback/5;12.899222326086994;5;0
349000.0;Peugeot;307;2003.0;307000;Otomatik;Benzin;Gri;1500.5;113.0;Hatchback/5;12.762830066509972;0;0
745000.0;Peugeot;301;2015.0;60000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.521140839642674;0;0
745000.0;Peugeot;301;2013.0;85000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.521140839642674;4;0
755000.0;Peugeot;301;2017.0;156000;Düz;Dizel;Beyaz;1500.5;88.0;Sedan;13.534474352733596;4;0
579000.0;Peugeot;301;2014.0;175000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.269059483669356;2;1
479000.0;Peugeot;301;2015.0;219000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.079457964073546;4;1
465000.0;Peugeot;301;2013.0;354000;Düz;Dizel;Gri;1560.0;93.0;Sedan;13.049794835104816;2;2
939500.0;Peugeot;308;2019.0;114000;Otomatik;Dizel;Beyaz;1500.5;138.0;Hatchback/5;13.753104162231043;0;0
1099990.0;Peugeot;308;2020.0;175000;Otomatik;Benzin;Kırmızı;1199.0;132.0;Hatchback/5;13.910812555916946;0;0
449000.0;Peugeot;206+;2012.0;272000;Düz;Dizel;Beyaz;1398.0;71.0;Hatchback/5;13.014780393893403;3;1
1079000.0;Peugeot;308;2020.0;129000;Otomatik;Benzin;Beyaz;1199.0;132.0;Hatchback/5;13.8915461710239;0;0
678000.0;Peugeot;301;2015.0;127000;Düz;Dizel;Beyaz;1560.0;93.0;Sedan;13.4269040418477;1;1
245000.0;Peugeot;206;2001.0;234000;Otomatik;Benzin;Gri;1360.0;76.0;Hatchback/3;12.409017571151187;11;1
445000.0;Peugeot;207;2011.0;342500;Düz;Dizel;Beyaz;1360.0;71.0;Hatchback/5;13.005831808336865;0;0
995000.0;Skoda;Octavia;2015.0;199000;Yarı Otomatik;Dizel;Beyaz;1598.0;110.0;Hatchback/5;13.81049902116535;8;0
850000.0;Skoda;SuperB;2013.0;230000;Yarı Otomatik;Dizel;Siyah;1598.0;105.0;Sedan;13.652992804936396;4;0
638750.0;Skoda;Fabia;2012.0;79025;Düz;Benzin;Kahverengi;1390.0;85.0;Station wagon;13.367269986056556;6;0
950000.0;Skoda;SuperB;2012.0;209000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Station wagon;13.76421831620775;1;1
1010000.0;Skoda;Fabia;2020.0;158000;Otomatik;Benzin;Mavi;1200.0;88.0;Hatchback/5;13.82546187891596;0;0
1399000.0;Skoda;SuperB;2016.0;230000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.151268968443643;0;0
1035000.0;Skoda;Scala;2020.0;203000;Yarı Otomatik;Dizel;Gri;1598.0;115.0;Hatchback/5;13.849912950864717;4;0
1025000.0;Skoda;Octavia;2015.0;220000;Yarı Otomatik;Dizel;Siyah;1598.0;110.0;Hatchback/5;13.840204146163924;0;0
1310000.0;Skoda;Fabia;2022.0;36000;Yarı Otomatik;Benzin;Turuncu;999.0;110.0;Hatchback/5;14.085538458535822;0;0
1639999.0;Skoda;SuperB;2016.0;195000;Otomatik;Dizel;Şampanya;1500.5;113.0;Sedan;14.31020679980038;0;0
780750.0;Skoda;SuperB;2013.0;230000;Düz;Dizel;Beyaz;1598.0;105.0;Sedan;13.56801155596423;6;2
1100000.0;Skoda;Octavia;2017.0;119000;Düz;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.910821646859096;6;0
1460000.0;Skoda;SuperB;2015.0;133000;Yarı Otomatik;Benzin;Beyaz;1395.0;150.0;Sedan;14.19394767861579;2;0
1210000.0;Skoda;Octavia;2019.0;138000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;14.006131744018864;3;2
925000.0;Skoda;Octavia;2013.0;272000;Otomatik;Dizel;Gri;1500.5;113.0;Hatchback/5;13.73755009757506;0;0
1279000.0;Skoda;Scala;2022.0;115000;Yarı Otomatik;Benzin;Beyaz;999.0;110.0;Hatchback/5;14.061589862421505;2;0
1160000.0;Skoda;Scala;2024.0;7000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;13.96393142515114;0;0
815000.0;Skoda;Rapid;2016.0;112000;Yarı Otomatik;Benzin;Kırmızı;1197.0;90.0;Hatchback/5;13.610944619216111;0;2
260000.0;Skoda;Fabia;2007.0;267000;Düz;Benzin;Füme;1198.0;64.0;Hatchback/5;12.468440756144114;3;0
1759750.0;Skoda;SuperB;2021.0;86000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Station wagon;14.380682879732754;4;0
1300000.0;Skoda;SuperB;2018.0;120000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;14.077875591662238;5;0
1280000.0;Skoda;Octavia;2018.0;118000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;14.062371417145494;3;0
1455000.0;Skoda;SuperB;2016.0;196000;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.190517145872716;1;0
949000.0;Skoda;Octavia;2016.0;203000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;13.76316513133229;3;2
1365000.0;Skoda;Octavia;2018.0;176000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;14.12666571920166;0;0
1545000.0;Skoda;SuperB;2016.0;187000;Otomatik;Dizel;Gri;1500.5;113.0;Sedan;14.250535115562965;0;0
880000.0;Skoda;Octavia;2014.0;323000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;13.68767832281738;8;2
1165000.0;Skoda;Octavia;2016.0;126000;Yarı Otomatik;Benzin;Gri;1395.0;150.0;Hatchback/5;13.968232503350668;3;0
889000.0;Skoda;Octavia;2012.0;183000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Hatchback/5;13.697853639354802;0;0
1158000.0;Skoda;Scala;2022.0;187000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;13.962205800672564;0;0
775000.0;Skoda;Octavia;2011.0;278000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Hatchback/5;13.560619598657231;1;0
1720000.0;Skoda;SuperB;2018.0;198000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;14.357835430184815;0;0
1235000.0;Skoda;Octavia;2022.0;87000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Hatchback/5;14.026582337760486;6;3
1169000.0;Skoda;Scala;2022.0;164000;Yarı Otomatik;Benzin;Gri (Gümüş);999.0;110.0;Hatchback/5;13.971660095885833;0;0
1045000.0;Skoda;Rapid;2016.0;109350;Yarı Otomatik;Dizel;Beyaz;1422.0;90.0;Hatchback/5;13.85952840031839;0;1
2075000.0;Skoda;SuperB;2020.0;145000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;14.54547219357453;0;0
435000.0;Skoda;Octavia;2004.0;296000;Düz;Benzin;Füme;1500.5;113.0;Hatchback/5;12.983103608918752;0;0
700000.0;Skoda;SuperB;2009.0;245500;Düz;Benzin;Kahverengi;1390.0;125.0;Sedan;13.45883704259595;3;0
1100000.0;Skoda;SuperB;2016.0;350000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;13.910821646859096;1;1
225000.0;Skoda;Felicia;1997.0;312000;Düz;Benzin;Beyaz;1289.0;54.0;Hatchback/5;12.323860125621126;0;0
1270000.0;Skoda;SuperB;2017.0;103000;Düz;Benzin;Beyaz;1395.0;125.0;Sedan;14.05452824583604;1;1
1385000.0;Skoda;Octavia;2019.0;183000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;14.141211419624977;1;0
300000.0;Skoda;Fabia;2004.0;229750;Düz;Benzin;Füme;1198.0;64.0;Hatchback/5;12.611541086966117;9;1
185000.0;Skoda;Felicia;1997.0;240000;Düz;Benzin;Kırmızı;1289.0;54.0;Hatchback/5;12.128116509451258;0;0
485000.0;Skoda;Octavia;2008.0;295000;Düz;Benzin;Gri;1595.0;102.0;Station wagon;13.091906231773164;0;0
2000000.0;Skoda;SuperB;2020.0;190000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;14.508658238524095;0;0
1150000.0;Skoda;Rapid;2017.0;128000;Yarı Otomatik;Dizel;Kırmızı;1422.0;90.0;Hatchback/5;13.955273369904273;0;0
3150000.0;Skoda;SuperB;2024.0;11000;Yarı Otomatik;Benzin;Gri (metalik);1498.0;150.0;Sedan;14.962913328262085;0;0
600000.0;Skoda;Fabia;2012.0;270000;Düz;Benzin;Diğer;1390.0;85.0;Hatchback/5;13.304686600863562;9;1
1589000.0;Skoda;Octavia;2021.0;138000;Yarı Otomatik;Benzin;Mavi;1498.0;150.0;Hatchback/5;14.278616074845276;0;0
1500000.0;Skoda;Octavia;2018.0;114000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;14.220976332738882;0;0
935000.0;Skoda;Fabia;2023.0;6001;Düz;Benzin;Beyaz;999.0;95.0;Hatchback/5;13.74830287778897;3;2
150000.0;Skoda;Favorit;1994.0;240000;Düz;Benzin;Kırmızı;1289.0;57.0;Hatchback/5;11.918397239722838;0;0
265000.0;Skoda;Felicia;1999.0;185000;Düz;Benzin;Gri;1289.0;68.0;Hatchback/5;12.487488878546143;0;0
245000.0;Skoda;Felicia;2000.0;292000;Düz;Benzin;Bordo;1598.0;75.0;Hatchback/5;12.409017571151187;0;0
475000.0;Skoda;Octavia;2008.0;339000;Düz;Benzin;Gri;1500.5;113.0;Sedan;13.07107218827772;8;5
949000.0;Skoda;SuperB;2017.0;298000;Düz;Benzin;Beyaz;1395.0;150.0;Sedan;13.76316513133229;0;0
995000.0;Skoda;Fabia;2016.0;71954;Yarı Otomatik;Benzin;Beyaz;1197.0;110.0;Hatchback/5;13.81049902116535;1;0
1375000.0;Skoda;Octavia;2021.0;99000;Yarı Otomatik;Benzin;Siyah;999.0;110.0;Hatchback/5;14.13396501635527;2;0
650000.0;Skoda;SuperB;2011.0;257000;Düz;Benzin;Kahverengi;1390.0;125.0;Sedan;13.384729180332174;0;0
1250000.0;Skoda;SuperB;2014.0;221000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Sedan;14.038654909278163;0;0
390000.0;Skoda;Fabia;2004.0;210000;Düz;Benzin;Gri;1390.0;100.0;Hatchback/5;12.873904582205109;1;0
950000.0;Skoda;SuperB;2011.0;260000;Düz;Dizel;Siyah;1598.0;105.0;Sedan;13.76421831620775;0;0
1700000.0;Skoda;SuperB;2016.0;162000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;14.346139397261563;0;0
1750000.0;Skoda;SuperB;2018.0;149000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;14.375126917328105;0;0
820000.0;Skoda;Rapid;2015.0;206500;Yarı Otomatik;Dizel;Beyaz;1422.0;90.0;Sedan;13.617060838751888;0;0
115000.0;Skoda;Favorit;1994.0;171000;Düz;Benzin;Kırmızı;1289.0;54.0;Hatchback/5;11.652696102959752;0;0
785000.0;Skoda;Rapid;2015.0;158500;Yarı Otomatik;Benzin;Beyaz;1395.0;125.0;Hatchback/5;13.573440270649083;0;2
699999.0;Skoda;SuperB;2012.0;233333;Düz;Dizel;Beyaz;1598.0;105.0;Sedan;13.458835614025542;3;2
3115000.0;Skoda;SuperB;2024.0;11250;Otomatik;Benzin;Gri;1500.5;138.0;Sedan;14.951740031230926;0;0
1370000.0;Skoda;SuperB;2020.0;140000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;14.130322027731047;3;2
1817500.0;Skoda;SuperB;2019.0;107000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;14.412973038595988;3;0
2950000.0;Skoda;SuperB;2023.0;33000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;14.897316067298997;0;0
1795000.0;Skoda;SuperB;2022.0;190000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;14.400516137007424;1;0
2159900.0;Skoda;SuperB;2022.0;147465;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;14.585572945276637;0;0
1347000.0;Skoda;Scala;2022.0;45000;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;14.113391197782724;0;0
1158000.0;Skoda;Scala;2022.0;131000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;13.962205800672564;0;0
1360000.0;Skoda;Scala;2024.0;79500;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;14.122995993006082;0;0
1355000.0;Skoda;Scala;2022.0;84000;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;14.119312750303044;0;0
1189000.0;Skoda;Scala;2022.0;89000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;13.98862401671546;0;0
2399750.0;Skoda;SuperB;2022.0;108000;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;14.69087553993577;0;0
1935000.0;Skoda;SuperB;2021.0;129000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;14.475618401241752;8;0
1269000.0;Skoda;Scala;2022.0;56000;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;14.053740534718278;0;0
1040000.0;Skoda;Scala;2020.0;149000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Hatchback/5;13.854732232655556;0;2
1229000.0;Skoda;Scala;2022.0;108900;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;14.021712202217492;0;0
1195000.0;Skoda;Scala;2022.0;114000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;13.99365758016748;0;0
1275000.0;Skoda;Scala;2023.0;102000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;14.058457520888082;3;0
1165000.0;Skoda;Scala;2022.0;136000;Yarı Otomatik;Benzin;Beyaz;999.0;110.0;Hatchback/5;13.968232503350668;0;0
935000.0;Skoda;Rapid;2015.0;153000;Yarı Otomatik;Benzin;Beyaz;1197.0;90.0;Hatchback/5;13.74830287778897;6;0
768750.0;Skoda;Rapid;2014.0;220000;Yarı Otomatik;Dizel;Beyaz;1598.0;90.0;Sedan;13.552522398915029;5;0
1070000.0;Skoda;Octavia;2013.0;183000;Otomatik;Dizel;Gri;1500.5;113.0;Hatchback/5;13.883170141017091;4;1
535000.0;Skoda;Octavia;2011.0;246000;Yarı Otomatik;Dizel;Bordo;1598.0;105.0;Hatchback/5;13.190023895035274;0;0
1060000.0;Skoda;Fabia;2016.0;42000;Yarı Otomatik;Benzin;Mavi;1197.0;110.0;Hatchback/5;13.87378040948403;0;0
718000.0;Skoda;Fabia;2016.0;136250;Düz;Benzin;Kırmızı;1197.0;90.0;Hatchback/5;13.484226240787052;5;1
1169000.0;Skoda;Fabia;2021.0;47555;Otomatik;Benzin;Kırmızı;1200.0;88.0;Hatchback/5;13.971660095885833;1;0
840000.0;Skoda;Fabia;2018.0;113000;Yarı Otomatik;Benzin;Beyaz;999.0;110.0;Hatchback/5;13.64115836129498;3;0
1055000.0;Skoda;SuperB;2017.0;266000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;13.869052272759154;4;0
1350000.0;Skoda;SuperB;2018.0;249000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;14.11561589115508;1;0
1588888.0;Skoda;SuperB;2017.0;117000;Yarı Otomatik;Dizel;Beyaz;1598.0;120.0;Sedan;14.278545587823984;0;0
1525000.0;Skoda;SuperB;2016.0;187000;Otomatik;Dizel;Füme;1500.5;113.0;Sedan;14.23750562376114;2;2
979000.0;Skoda;SuperB;2013.0;235000;Yarı Otomatik;Dizel;Gri;1598.0;105.0;Sedan;13.794287942962583;1;3
2230000.0;Skoda;SuperB;2018.0;50000;Yarı Otomatik;Dizel;Gri;1598.0;120.0;Sedan;14.617512591866694;0;0
2125000.0;Skoda;SuperB;2019.0;116300;Otomatik;Dizel;Gri;1500.5;113.0;Sedan;14.56928283092878;0;0
1389000.0;Skoda;SuperB;2015.0;217080;Otomatik;Dizel;Beyaz;1500.5;113.0;Sedan;14.144095341678629;0;0
1800000.0;Skoda;SuperB;2015.0;62000;Düz;Dizel;Beyaz;1598.0;120.0;Sedan;14.403297778421797;0;0
499500.0;Skoda;Octavia;2009.0;310000;Düz;Benzin;Siyah;1500.5;113.0;Hatchback/5;13.121364879070743;8;0
349000.0;Skoda;Octavia;2001.0;313000;Düz;Benzin;Lacivert;1595.0;100.0;Station wagon;12.762830066509972;3;1
265000.0;Skoda;Fabia;2001.0;284000;Düz;Benzin;Yeşil;1300.5;63.0;Hatchback/5;12.487488878546143;0;0
1295750.0;Skoda;SuperB;2015.0;295000;Otomatik;Dizel;Siyah;1900.5;188.0;Sedan;14.074601007805466;0;0
5100000.0;Skoda;SuperB;2024.0;39169;Yarı Otomatik;Dizel;Siyah;1968.0;200.0;Sedan;15.444751293772969;1;1
1198000.0;Skoda;SuperB;2015.0;133000;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Sedan;13.996164892381724;2;1
1347500.0;Skoda;Octavia;2019.0;145574;Yarı Otomatik;Dizel;Şampanya;1598.0;115.0;Hatchback/5;14.113762323880042;3;1
1315000.0;Skoda;Octavia;2019.0;201000;Yarı Otomatik;Dizel;Gri;1598.0;115.0;Hatchback/5;14.089347984049986;1;0
1225000.0;Skoda;Octavia;2019.0;190000;Yarı Otomatik;Dizel;Füme;1598.0;115.0;Hatchback/5;14.018452218287162;2;2
1248850.0;Skoda;Octavia;2019.0;146500;Yarı Otomatik;Dizel;Gri;1598.0;115.0;Hatchback/5;14.0377344865551;1;0
1060000.0;Skoda;Octavia;2018.0;247000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;13.87378040948403;3;1
1160000.0;Skoda;Octavia;2017.0;153000;Otomatik;Dizel;Beyaz;1500.5;113.0;Hatchback/5;13.96393142515114;2;0
675000.0;Skoda;Octavia;2012.0;268000;Düz;Dizel;Siyah;1598.0;105.0;Hatchback/5;13.42246945133505;3;0
810000.0;Skoda;Octavia;2011.0;205600;Yarı Otomatik;Dizel;Füme;1598.0;105.0;Hatchback/5;13.60479076121576;0;0
142000.0;Skoda;Forman;1994.0;350000;Düz;Benzin;Beyaz;1289.0;57.0;Station wagon;11.863589378812122;0;0
2300000.0;Skoda;Octavia;2025.0;28000;Otomatik;Hibrit;Gri;1500.5;138.0;Sedan;14.648420115681892;0;0
2350000.0;Skoda;Octavia;2025.0;7000;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Sedan;14.669926311652166;0;0
2350000.0;Skoda;Octavia;2025.0;7500;Yarı Otomatik;Benzin;Gri;1498.0;150.0;Sedan;14.669926311652166;0;0
1615000.0;Skoda;Octavia;2022.0;95000;Yarı Otomatik;Benzin;Lacivert;1498.0;150.0;Hatchback/5;14.29484613383375;0;0
1645000.0;Skoda;Octavia;2024.0;85650;Yarı Otomatik;Benzin;Füme;999.0;110.0;Hatchback/5;14.31325155008416;0;0
1750000.0;Skoda;Octavia;2023.0;54000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;14.375126917328105;0;0
1375000.0;Skoda;Octavia;2021.0;175000;Yarı Otomatik;Benzin;Beyaz;999.0;110.0;Hatchback/5;14.13396501635527;0;0
1690000.0;Skoda;Octavia;2023.0;79000;Yarı Otomatik;Benzin;Mavi;999.0;110.0;Hatchback/5;14.340239678615058;0;0
1375000.0;Skoda;Octavia;2022.0;140000;Yarı Otomatik;Benzin;Gri;999.0;110.0;Hatchback/5;14.13396501635527;1;0
1265000.0;Skoda;Octavia;2016.0;60777;Yarı Otomatik;Benzin;Beyaz;1197.0;110.0;Hatchback/5;14.05058347065728;0;0
930000.0;Skoda;Octavia;2017.0;93022;Düz;Benzin;Beyaz;1200.0;88.0;Hatchback/5;13.742940940397675;0;2
415000.0;Skoda;Fabia;2001.0;313000;Düz;Benzin;Yeşil (metalik);1397.0;68.0;Hatchback/5;12.936036208848488;11;0
1520000.0;Skoda;SuperB;2017.0;172000;Düz;Dizel;Beyaz;1598.0;120.0;Sedan;14.23422155071698;0;0
1200000.0;Skoda;Octavia;2018.0;281000;Yarı Otomatik;Dizel;Beyaz;1598.0;115.0;Station wagon;13.997832948091215;1;0
137500.0;Skoda;Forman;1994.0;191000;Düz;Benzin;Bordo;1289.0;55.0;Station wagon;11.83138646878959;0;0
1055000.0;Skoda;Octavia;2013.0;124773;Yarı Otomatik;Dizel;Beyaz;1598.0;105.0;Hatchback/5;13.869052272759154;2;3
655000.0;Skoda;Fabia;2012.0;110961;Düz;Benzin;Beyaz;1198.0;70.0;Hatchback/5;13.39239204133378;0;0
75750.0;Skoda;Favorit;1993.0;123456;Düz;Benzin;Lacivert;1289.0;57.0;Hatchback/5;11.235206924604611;0;0
780000.0;Skoda;SuperB;2011.0;232354;Düz;Benzin;Siyah;1390.0;125.0;Sedan;13.567050480716237;4;0
900000.0;Skoda;Rapid;2015.0;195000;Yarı Otomatik;Dizel;Beyaz;1422.0;90.0;Hatchback/5;13.71015115341694;2;0
225000.0;Skoda;Felicia;2000.0;220000;Düz;Benzin;Gri (Gümüş);1289.0;68.0;Hatchback/5;12.323860125621126;3;0
500000.0;Skoda;Octavia;2005.0;188000;Düz;Benzin;Füme;1598.0;115.0;Hatchback/5;13.122365377402328;8;1
735000.0;Skoda;Octavia;2015.0;279900;Düz;Dizel;Beyaz;1598.0;110.0;Hatchback/5;13.507627138738266;5;1
1075000.0;Skoda;Octavia;2016.0;199000;Yarı Otomatik;Dizel;Beyaz;1598.0;110.0;Hatchback/5;13.887832149776026;2;2
650000.0;Skoda;Octavia;2012.0;285000;Yarı Otomatik;Dizel;Gri (titanyum);1598.0;105.0;Hatchback/5;13.384729180332174;5;3
1850000.0;Skoda;SuperB;2019.0;112000;Yarı Otomatik;Dizel;Gri (metalik);1598.0;120.0;Sedan;14.430696737594902;0;2
450000.0;Skoda;Fabia;2005.0;183000;Düz;Dizel;Gri;1422.0;75.0;Hatchback/5;13.017005083966255;0;0
450000.0;Skoda;Octavia;2007.0;229000;Düz;Benzin;Gri (Gümüş);1595.0;102.0;Hatchback/5;13.017005083966255;0;1
1285000.0;Skoda;Octavia;2018.0;206000;Otomatik;Dizel;Gri;1500.5;113.0;Hatchback/5;14.06627005452127;0;0
2156500.0;Skoda;Octavia;2018.0;58000;Yarı Otomatik;Benzin;Beyaz;1984.0;230.0;Hatchback/5;14.58399755878428;0;0
875000.0;Skoda;Fabia;2015.0;188000;Yarı Otomatik;Benzin;Mavi;1197.0;110.0;Hatchback/5;13.68198030819624;0;1
3050000.0;Skoda;SuperB;2025.0;6001;Yarı Otomatik;Benzin;Siyah;1498.0;150.0;Station wagon;14.930652476452392;0;0
